index,name,team,points,value
Pedro Lomba Neto2024-11-23T12:30:00Z,Pedro Lomba Neto,Chelsea,3.487591062621451,62
James McConnell2024-11-24T14:00:00Z,James McConnell,Liverpool,0.06467955415785567,44
Roméo Lavia2024-11-23T12:30:00Z,Roméo Lavia,Chelsea,2.0770809042424836,45
Mohamed Salah2024-11-24T14:00:00Z,Mohamed Salah,Liverpool,6.565624899715443,129
Harvey Elliott2024-11-24T14:00:00Z,Harvey Elliott,Liverpool,0.19963258680112966,52
Ryan Gravenberch2024-11-24T14:00:00Z,Ryan Gravenberch,Liverpool,3.0572314899025,50
Omari Kellyman2024-11-23T12:30:00Z,Omari Kellyman,Chelsea,0.02158799975204243,44
Bobby Clark2024-11-24T14:00:00Z,Bobby Clark,Liverpool,0.06501894469716774,45
Curtis Jones2024-11-24T14:00:00Z,Curtis Jones,Liverpool,2.299321317198258,53
Noni Madueke2024-11-23T12:30:00Z,Noni Madueke,Chelsea,3.016966977852248,64
Christopher Nkunku2024-11-23T12:30:00Z,Christopher Nkunku,Chelsea,1.0696040483638485,59
Conor Gallagher2024-11-23T12:30:00Z,Conor Gallagher,Chelsea,0.15133850946332705,59
Ben Doak2024-11-24T14:00:00Z,Ben Doak,Liverpool,0.057836639294056226,45
Cole Palmer2024-11-23T12:30:00Z,Cole Palmer,Chelsea,4.881563586979508,109
Mykhailo Mudryk2024-11-23T12:30:00Z,Mykhailo Mudryk,Chelsea,1.3908073016418672,62
Tyler Morton2024-11-24T14:00:00Z,Tyler Morton,Liverpool,0.06329840903079409,44
Luis Díaz2024-11-24T14:00:00Z,Luis Díaz,Liverpool,3.702055572657669,77
Cesare Casadei2024-11-23T12:30:00Z,Cesare Casadei,Chelsea,0.03726960459743344,44
Carney Chukwuemeka2024-11-23T12:30:00Z,Carney Chukwuemeka,Chelsea,0.04552030610315718,48
Federico Chiesa2024-11-24T14:00:00Z,Federico Chiesa,Liverpool,0.3349625535279415,68
Salah-Eddine Oulad M'hand2024-11-23T15:00:00Z,Salah-Eddine Oulad M'hand,Arsenal,0.0469411568829821,45
Mikel Merino2024-11-23T15:00:00Z,Mikel Merino,Arsenal,2.490227345933525,60
Raheem Sterling2024-11-23T15:00:00Z,Raheem Sterling,Arsenal,0.3175152290351272,67
Jack Hinshelwood2024-11-23T15:00:00Z,Jack Hinshelwood,Brighton,1.4132355866481692,50
Mitoma Kaoru2024-11-23T15:00:00Z,Mitoma Kaoru,Brighton,3.50302356796056,64
Cameron Peupion2024-11-23T15:00:00Z,Cameron Peupion,Brighton,0.02240254993932421,45
Kacper Kozłowski2024-11-23T15:00:00Z,Kacper Kozłowski,Brighton,0.02240254993932421,45
Carlos Baleba2024-11-23T15:00:00Z,Carlos Baleba,Brighton,1.7508907144774142,50
Brajan Gruda2024-11-23T15:00:00Z,Brajan Gruda,Brighton,1.1004297571535826,54
Billy Gilmour2024-11-23T15:00:00Z,Billy Gilmour,Brighton,0.1722913547270073,50
Mahmoud Dahoud2024-11-23T15:00:00Z,Mahmoud Dahoud,Brighton,0.0462360218071857,49
Ibrahim Osman2024-11-23T15:00:00Z,Ibrahim Osman,Brighton,0.04822122984903817,50
Adrian Mazilu2024-11-23T15:00:00Z,Adrian Mazilu,Brighton,0.028690963875817203,45
Solly March2024-11-23T15:00:00Z,Solly March,Brighton,0.11030088075043423,65
Mats Wieffer2024-11-23T15:00:00Z,Mats Wieffer,Brighton,0.8883311423442493,48
James Milner2024-11-23T15:00:00Z,James Milner,Brighton,0.26810884764635284,50
Jeremy Sarmiento Morante2024-11-23T15:00:00Z,Jeremy Sarmiento Morante,Brighton,0.05504349520047397,49
Andrew Moran2024-11-23T15:00:00Z,Andrew Moran,Brighton,0.04822122984903817,50
Yasin Ayari2024-11-23T15:00:00Z,Yasin Ayari,Brighton,1.8919997342185657,50
Amario Cozier-Duberry2024-11-23T15:00:00Z,Amario Cozier-Duberry,Brighton,0.028690963875817203,45
Benicio Baker-Boaitey2024-11-23T15:00:00Z,Benicio Baker-Boaitey,Brighton,0.026042723277168535,45
Pascal Groß2024-11-23T15:00:00Z,Pascal Groß,Brighton,0.18595578588199843,65
Julio Enciso2024-11-23T15:00:00Z,Julio Enciso,Brighton,0.4907161446681574,54
Jakub Moder2024-11-23T15:00:00Z,Jakub Moder,Brighton,0.4862738194427991,44
Yankuba Minteh2024-11-23T15:00:00Z,Yankuba Minteh,Brighton,0.4492124318366757,52
Simon Adingra2024-11-23T15:00:00Z,Simon Adingra,Brighton,1.2430836376079852,53
Bukayo Saka2024-11-23T15:00:00Z,Bukayo Saka,Arsenal,4.907514844489365,101
Martin Ødegaard2024-11-23T15:00:00Z,Martin Ødegaard,Arsenal,2.976744467373711,82
Myles Lewis-Skelly2024-11-23T15:00:00Z,Myles Lewis-Skelly,Arsenal,0.39770156433892795,45
Reiss Nelson2024-11-23T15:00:00Z,Reiss Nelson,Fulham,3.6990592450948556,50
Jorge Luiz Frello Filho2024-11-23T15:00:00Z,Jorge Luiz Frello Filho,Arsenal,0.48427968836457896,48
Leandro Trossard2024-11-23T15:00:00Z,Leandro Trossard,Arsenal,2.8001094681227237,69
Ethan Nwaneri2024-11-23T15:00:00Z,Ethan Nwaneri,Arsenal,0.6120192639741417,45
Fábio Ferreira Vieira2024-11-23T15:00:00Z,Fábio Ferreira Vieira,Arsenal,0.07913130291047651,54
Declan Rice2024-11-23T15:00:00Z,Declan Rice,Arsenal,3.4231877490081306,63
Gabriel Martinelli Silva2024-11-23T15:00:00Z,Gabriel Martinelli Silva,Arsenal,3.085339541884249,69
Thomas Partey2024-11-23T15:00:00Z,Thomas Partey,Arsenal,2.5189459297900085,50
Georginio Rutter2024-11-23T15:00:00Z,Georginio Rutter,Brighton,2.9692714563003757,56
Matt O'Riley2024-11-23T15:00:00Z,Matt O'Riley,Brighton,0.07573219566521096,55
Bilal El Khannouss2024-11-23T12:30:00Z,Bilal El Khannouss,Leicester,1.026021277665876,49
John McGinn2024-11-23T15:00:00Z,John McGinn,Aston Villa,2.5771469594505723,52
Enzo Barrenechea2024-11-23T15:00:00Z,Enzo Barrenechea,Aston Villa,0.08680474422408614,49
Emiliano Buendía Stati2024-11-23T15:00:00Z,Emiliano Buendía Stati,Aston Villa,0.188904061463279,52
Lewis Dobbin2024-11-23T15:00:00Z,Lewis Dobbin,Aston Villa,0.08828264570409403,50
Moussa Diaby2024-11-23T15:00:00Z,Moussa Diaby,Aston Villa,0.1835375547688889,65
Morgan Rogers2024-11-23T15:00:00Z,Morgan Rogers,Aston Villa,3.8865750243784625,54
Leon Bailey2024-11-23T15:00:00Z,Leon Bailey,Aston Villa,2.4258705509742695,63
Jaden Philogene2024-11-23T15:00:00Z,Jaden Philogene,Aston Villa,1.0781021364576717,53
Boubacar Kamara2024-11-23T15:00:00Z,Boubacar Kamara,Aston Villa,0.9286108483332325,50
Ross Barkley2024-11-23T15:00:00Z,Ross Barkley,Aston Villa,2.0193355888296933,52
Jacob Ramsey2024-11-23T15:00:00Z,Jacob Ramsey,Aston Villa,2.678734842416143,54
Youri Tielemans2024-11-23T15:00:00Z,Youri Tielemans,Aston Villa,4.17254038992924,55
Amadou Onana2024-11-23T15:00:00Z,Amadou Onana,Aston Villa,2.9866785907790647,49
Samuel Iling-Junior2024-11-23T15:00:00Z,Samuel Iling-Junior,Aston Villa,0.12031059523405223,54
Leander Dendoncker2024-11-23T15:00:00Z,Leander Dendoncker,Aston Villa,0.06661182806825848,45
Jack Fletcher2024-11-24T16:30:00Z,Jack Fletcher,Man Utd,0.041026886688519205,45
Sander Berge2024-11-23T15:00:00Z,Sander Berge,Fulham,1.985309901228057,50
Carlos Soler2024-11-25T20:00:00Z,Carlos Soler,West Ham,1.1261576845813215,50
Carlos Roberto Forbs Borges2024-11-23T15:00:00Z,Carlos Roberto Forbs Borges,Wolves,1.4661548363634282,55
João Victor Gomes da Silva2024-11-23T15:00:00Z,João Victor Gomes da Silva,Wolves,2.6197318500777147,49
Pablo Sarabia2024-11-23T15:00:00Z,Pablo Sarabia,Wolves,2.2967197045852346,51
Joe Hodge2024-11-23T15:00:00Z,Joe Hodge,Wolves,0.0172895834260555,45
Martial Godo2024-11-23T15:00:00Z,Martial Godo,Fulham,0.0545870296320692,45
Mario Lemina2024-11-23T15:00:00Z,Mario Lemina,Wolves,2.8090491557601704,50
Luke Harris2024-11-23T15:00:00Z,Luke Harris,Fulham,0.04974958761411856,45
Josh King2024-11-23T15:00:00Z,Josh King,Fulham,0.0545870296320692,45
Luke Cundle2024-11-23T15:00:00Z,Luke Cundle,Wolves,0.01737100304735768,45
Harry Wilson2024-11-23T15:00:00Z,Harry Wilson,Fulham,3.158271580751436,52
Hwang Hee-chan2024-11-23T15:00:00Z,Hwang Hee-chan,Wolves,0.4712640832331621,61
Alex Iwobi2024-11-23T15:00:00Z,Alex Iwobi,Fulham,4.945978214238283,56
Harrison Reed2024-11-23T15:00:00Z,Harrison Reed,Fulham,0.8017224658751266,48
Tom Cairney2024-11-23T15:00:00Z,Tom Cairney,Fulham,0.9012685827698044,48
Gonçalo Manuel Ganchinho Guedes2024-11-23T15:00:00Z,Gonçalo Manuel Ganchinho Guedes,Wolves,1.0693521238537937,53
Saša Lukić2024-11-23T15:00:00Z,Saša Lukić,Fulham,0.39268270733192306,48
Francisco Jorge Tomás Oliveira2024-11-23T15:00:00Z,Francisco Jorge Tomás Oliveira,Wolves,0.06337515377237278,45
Daniel Castelo Podence2024-11-23T15:00:00Z,Daniel Castelo Podence,Wolves,0.14430169743800242,55
Boubacar Traoré2024-11-23T15:00:00Z,Boubacar Traoré,Wolves,0.049923083854652536,48
Enso González2024-11-23T15:00:00Z,Enso González,Wolves,0.016564714349051192,44
Emile Smith Rowe2024-11-23T15:00:00Z,Emile Smith Rowe,Fulham,5.017061346103124,57
Andreas Hoelgebaum Pereira2024-11-23T15:00:00Z,Andreas Hoelgebaum Pereira,Fulham,3.5860837952360347,52
Tommy Doyle2024-11-23T15:00:00Z,Tommy Doyle,Wolves,1.52784021385408,48
Tawanda Chirewa2024-11-23T15:00:00Z,Tawanda Chirewa,Wolves,0.021702315189140224,45
Adama Traoré2024-11-23T15:00:00Z,Adama Traoré,Fulham,2.4831129413095145,50
Jadon Sancho2024-11-23T12:30:00Z,Jadon Sancho,Chelsea,0.42022356282040957,63
Jean-Ricner Bellegarde2024-11-23T15:00:00Z,Jean-Ricner Bellegarde,Wolves,1.0650474749983871,50
Rodrigo Martins Gomes2024-11-23T15:00:00Z,Rodrigo Martins Gomes,Wolves,0.5207115574838722,52
James Ward-Prowse2024-11-23T15:00:00Z,James Ward-Prowse,Nott'm Forest,1.0512734072476082,62
André Trindade da Costa Neto2024-11-23T15:00:00Z,André Trindade da Costa Neto,Wolves,1.3514901582351866,50
Anthony Elanga2024-11-23T15:00:00Z,Anthony Elanga,Nott'm Forest,2.36571939599921,52
Danilo dos Santos de Oliveira2024-11-23T15:00:00Z,Danilo dos Santos de Oliveira,Nott'm Forest,0.06487041824115872,47
Callum Hudson-Odoi2024-11-23T15:00:00Z,Callum Hudson-Odoi,Nott'm Forest,2.900862874873477,54
Antoine Semenyo2024-11-23T15:00:00Z,Antoine Semenyo,Bournemouth,4.157805089631644,57
Philip Billing2024-11-23T15:00:00Z,Philip Billing,Bournemouth,0.14189261043789597,48
Dango Ouattara2024-11-23T15:00:00Z,Dango Ouattara,Bournemouth,1.4989780469762306,50
Tyler Adams2024-11-23T15:00:00Z,Tyler Adams,Bournemouth,1.3265947453766642,49
Marcus Tavernier2024-11-23T15:00:00Z,Marcus Tavernier,Bournemouth,2.35088404426455,55
Lewis O'Brien2024-11-23T15:00:00Z,Lewis O'Brien,Nott'm Forest,0.054417258204867675,50
Nicolás Domínguez2024-11-23T15:00:00Z,Nicolás Domínguez,Nott'm Forest,2.269684512142008,48
Luis Sinisterra2024-11-23T15:00:00Z,Luis Sinisterra,Bournemouth,0.4833113138982409,50
Lewis Cook2024-11-23T15:00:00Z,Lewis Cook,Bournemouth,3.1128914160713537,50
David Brooks2024-11-23T15:00:00Z,David Brooks,Bournemouth,0.9176297938158706,49
Romain Faivre2024-11-23T15:00:00Z,Romain Faivre,Bournemouth,0.08607928999291074,50
João Pedro Ferreira Silva2024-11-23T15:00:00Z,João Pedro Ferreira Silva,Nott'm Forest,1.3727220976528232,59
Ibrahim Sangaré2024-11-23T15:00:00Z,Ibrahim Sangaré,Nott'm Forest,0.21873620364103102,44
Ryan Christie2024-11-23T15:00:00Z,Ryan Christie,Bournemouth,2.5591442058123492,49
Josh Bowler2024-11-23T15:00:00Z,Josh Bowler,Nott'm Forest,0.01833931213140516,45
Ryan Yates2024-11-23T15:00:00Z,Ryan Yates,Nott'm Forest,2.628408925168317,49
Jaidon Anthony2024-11-23T15:00:00Z,Jaidon Anthony,Bournemouth,0.06729938566100635,45
Eric da Silva Moreira2024-11-23T15:00:00Z,Eric da Silva Moreira,Nott'm Forest,0.14002098161894128,45
Alex Scott2024-11-23T15:00:00Z,Alex Scott,Bournemouth,0.3460756837473731,48
Elliot Anderson2024-11-23T15:00:00Z,Elliot Anderson,Nott'm Forest,1.9221496017618764,50
Alex Mighten2024-11-23T15:00:00Z,Alex Mighten,Nott'm Forest,0.018077191306678835,45
Hamed Traorè2024-11-23T15:00:00Z,Hamed Traorè,Bournemouth,0.05155087375662535,45
Morgan Gibbs-White2024-11-23T15:00:00Z,Morgan Gibbs-White,Nott'm Forest,2.2020939366420236,63
Justin Kluivert2024-11-23T15:00:00Z,Justin Kluivert,Bournemouth,3.421935177400449,53
Orel Mangala2024-11-23T15:00:00Z,Orel Mangala,Everton,1.2404641417106128,50
Michael Golding2024-11-23T12:30:00Z,Michael Golding,Leicester,0.03445519243166208,44
Abdul Fatawu2024-11-23T12:30:00Z,Abdul Fatawu,Leicester,2.7291964590490823,53
Wanya Marçal-Madivádua2024-11-23T12:30:00Z,Wanya Marçal-Madivádua,Leicester,0.039704742346393485,45
Will Alves2024-11-23T12:30:00Z,Will Alves,Leicester,0.039704742346393485,45
Wilfred Ndidi2024-11-23T12:30:00Z,Wilfred Ndidi,Leicester,2.3849792131932412,50
Bobby De Cordova-Reid2024-11-23T12:30:00Z,Bobby De Cordova-Reid,Leicester,0.33292668487594096,52
Boubakary Soumaré2024-11-23T12:30:00Z,Boubakary Soumaré,Leicester,1.1721601241295674,44
Jordan Ayew2024-11-23T12:30:00Z,Jordan Ayew,Leicester,2.4711826654731035,52
Harry Winks2024-11-23T12:30:00Z,Harry Winks,Leicester,2.086242983560578,45
Hamza Choudhury2024-11-23T12:30:00Z,Hamza Choudhury,Leicester,0.05106164469919064,44
Kasey McAteer2024-11-23T12:30:00Z,Kasey McAteer,Leicester,0.7414872525789415,48
Facundo Buonanotte2024-11-23T12:30:00Z,Facundo Buonanotte,Leicester,3.2346775705241173,50
Stephy Mavididi2024-11-23T12:30:00Z,Stephy Mavididi,Leicester,1.8331779564213702,53
Oliver Skipp2024-11-23T12:30:00Z,Oliver Skipp,Leicester,0.3509566987115706,48
Ramón Sosa2024-11-23T15:00:00Z,Ramón Sosa,Nott'm Forest,1.2941794180755086,55
Mohammed Kudus2024-11-25T20:00:00Z,Mohammed Kudus,West Ham,1.044137449387008,62
Sandro Tonali2024-11-25T20:00:00Z,Sandro Tonali,Newcastle,1.692682264735804,55
Tomáš Souček2024-11-25T20:00:00Z,Tomáš Souček,West Ham,1.9583964583499225,49
Sean Longstaff2024-11-25T20:00:00Z,Sean Longstaff,Newcastle,2.15758765859051,47
Miguel Almirón Rejala2024-11-25T20:00:00Z,Miguel Almirón Rejala,Newcastle,0.949383799130824,55
Jarrod Bowen2024-11-25T20:00:00Z,Jarrod Bowen,West Ham,3.786166756032669,75
Harvey Barnes2024-11-25T20:00:00Z,Harvey Barnes,Newcastle,2.3272212285171774,63
Isaac Hayden2024-11-25T20:00:00Z,Isaac Hayden,Newcastle,0.026286184723887687,45
Jacob Murphy2024-11-25T20:00:00Z,Jacob Murphy,Newcastle,1.2843357174812131,50
George Earthy2024-11-25T20:00:00Z,George Earthy,West Ham,0.05455895387487395,45
Joe White2024-11-25T20:00:00Z,Joe White,Newcastle,0.02647887587557561,45
Joe Willock2024-11-25T20:00:00Z,Joe Willock,Newcastle,2.421528722131147,48
Joelinton Cássio Apolinário de Lira2024-11-25T20:00:00Z,Joelinton Cássio Apolinário de Lira,Newcastle,3.7341301323786555,60
Guido Rodríguez2024-11-25T20:00:00Z,Guido Rodríguez,West Ham,1.6478417463589874,49
Garang Kuol2024-11-25T20:00:00Z,Garang Kuol,Newcastle,0.026532084469314775,45
Bruno Guimarães Rodriguez Moura2024-11-25T20:00:00Z,Bruno Guimarães Rodriguez Moura,Newcastle,3.345749272641232,62
Andy Irving2024-11-25T20:00:00Z,Andy Irving,West Ham,0.6208869831259194,48
Anthony Gordon2024-11-25T20:00:00Z,Anthony Gordon,Newcastle,2.909584983388628,72
Crysencio Summerville2024-11-25T20:00:00Z,Crysencio Summerville,West Ham,2.469094827365719,57
Edson Álvarez Velázquez2024-11-25T20:00:00Z,Edson Álvarez Velázquez,West Ham,0.8982996189106962,50
Lewis Miley2024-11-25T20:00:00Z,Lewis Miley,Newcastle,0.07720713169462252,50
Lucas Tolentino Coelho de Lima2024-11-25T20:00:00Z,Lucas Tolentino Coelho de Lima,West Ham,2.8314535200737065,58
Luis Guilherme Lira dos Santos2024-11-25T20:00:00Z,Luis Guilherme Lira dos Santos,West Ham,0.3592735831955131,47
Jack Clarke2024-11-24T16:30:00Z,Jack Clarke,Ipswich,1.9508596295001397,55
Chiedozie Ogbene2024-11-24T16:30:00Z,Chiedozie Ogbene,Ipswich,1.0426613045056228,49
Jens Cajuste2024-11-24T16:30:00Z,Jens Cajuste,Ipswich,0.7809693739815216,45
Massimo Luongo2024-11-24T16:30:00Z,Massimo Luongo,Ipswich,0.3940699355829277,45
Toby Collyer2024-11-24T16:30:00Z,Toby Collyer,Man Utd,0.13683393719307768,45
Mason Mount2024-11-24T16:30:00Z,Mason Mount,Man Utd,0.3044505741885555,63
Facundo Pellistri Rebollo2024-11-24T16:30:00Z,Facundo Pellistri Rebollo,Man Utd,0.07039730041328025,50
Scott McTominay2024-11-24T16:30:00Z,Scott McTominay,Man Utd,0.12981209481697953,49
Nathan Broadhead2024-11-24T16:30:00Z,Nathan Broadhead,Ipswich,0.0706066975776991,49
Marcus Rashford2024-11-24T16:30:00Z,Marcus Rashford,Man Utd,2.81364115603553,69
Sam Szmodics2024-11-24T16:30:00Z,Sam Szmodics,Ipswich,3.3472339281638357,58
Sam Morsy2024-11-24T16:30:00Z,Sam Morsy,Ipswich,2.3755152922455487,49
Marcus Myers-Harness2024-11-24T16:30:00Z,Marcus Myers-Harness,Ipswich,0.14192134354035787,49
Hannibal Mejbri2024-11-24T16:30:00Z,Hannibal Mejbri,Man Utd,0.03950306697458744,45
Christian Eriksen2024-11-24T16:30:00Z,Christian Eriksen,Man Utd,1.4524588862286483,54
Conor Chaplin2024-11-24T16:30:00Z,Conor Chaplin,Ipswich,1.6882939956339955,51
Alejandro Garnacho2024-11-24T16:30:00Z,Alejandro Garnacho,Man Utd,3.5503627089432324,64
Amad Diallo2024-11-24T16:30:00Z,Amad Diallo,Man Utd,2.777494433598463,49
Antony Matheus dos Santos2024-11-24T16:30:00Z,Antony Matheus dos Santos,Man Utd,0.19378211456830113,57
Wes Burns2024-11-24T16:30:00Z,Wes Burns,Ipswich,0.9219071386001588,49
Bruno Borges Fernandes2024-11-24T16:30:00Z,Bruno Borges Fernandes,Man Utd,6.399001591493227,84
Cameron Humphreys2024-11-24T16:30:00Z,Cameron Humphreys,Ipswich,0.041587045830145365,45
Carlos Henrique Casimiro2024-11-24T16:30:00Z,Carlos Henrique Casimiro,Man Utd,2.9646701110690756,48
Kalvin Phillips2024-11-24T16:30:00Z,Kalvin Phillips,Ipswich,0.894496232314403,49
Kobbie Mainoo2024-11-24T16:30:00Z,Kobbie Mainoo,Man Utd,0.4350398999431987,52
Omari Giraud-Hutchinson2024-11-24T16:30:00Z,Omari Giraud-Hutchinson,Ipswich,2.405300731309209,52
Jack Taylor2024-11-24T16:30:00Z,Jack Taylor,Ipswich,0.19293779658966068,48
Manuel Ugarte2024-11-24T16:30:00Z,Manuel Ugarte,Man Utd,0.6022741024452384,49
Tim Iroegbunam2024-11-23T15:00:00Z,Tim Iroegbunam,Everton,0.2596163594253215,45
Jesper Lindstrøm2024-11-23T15:00:00Z,Jesper Lindstrøm,Everton,2.5190430458677007,51
Dwight McNeil2024-11-23T15:00:00Z,Dwight McNeil,Everton,2.7403644794285156,57
Harrison Armstrong2024-11-23T15:00:00Z,Harrison Armstrong,Everton,0.05714746768892069,45
Idrissa Gueye2024-11-23T15:00:00Z,Idrissa Gueye,Everton,2.307193876002644,49
Jack Harrison2024-11-23T15:00:00Z,Jack Harrison,Everton,1.7044953681754889,53
Abdoulaye Doucouré2024-11-23T15:00:00Z,Abdoulaye Doucouré,Everton,1.9935790949712762,51
Jenson Metcalfe2024-11-23T15:00:00Z,Jenson Metcalfe,Everton,0.04177286341697837,45
Maxwel Cornet2024-11-24T14:00:00Z,Maxwel Cornet,Southampton,0.1284281228467829,48
James Garner2024-11-23T15:00:00Z,James Garner,Everton,0.3835878867847842,50
Ryan Fraser2024-11-24T14:00:00Z,Ryan Fraser,Southampton,0.19135613121504397,48
