,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
92,90,101,Bournemouth,0,True,2024-11-09T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-2,456,15,17,90,Josh Dasilva,48,MID,Brentford,Bournemouth,Brentford
93,91,101,Bournemouth,1,True,2024-11-09T15:00:00Z,3,2,11,90,0,0,0,2,0,0,0,0,0,1,0,7,15.4,0.0,0.0,1.5,1,0.00,0.00,0.00,2.61,45,17099,1336155,43637,26538,91,Mark Flekken,45,GKP,Brentford,Bournemouth,Brentford
94,92,101,Bournemouth,0,True,2024-11-09T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-111,3431,30,141,92,Rico Henry,43,DEF,Brentford,Bournemouth,Brentford
95,93,101,Bournemouth,0,True,2024-11-09T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-18,1429,29,47,93,Aaron Hickey,43,DEF,Brentford,Bournemouth,Brentford
96,94,101,Bournemouth,5,True,2024-11-09T15:00:00Z,3,2,11,90,0,1,0,2,0,0,0,0,0,0,0,27,33.2,33.8,24.0,9.1,1,0.14,0.31,0.45,2.61,49,22674,47738,24756,2082,94,Vitaly Janelt,49,MID,Brentford,Bournemouth,Brentford
97,95,101,Bournemouth,2,True,2024-11-09T15:00:00Z,3,2,11,78,0,0,0,2,0,0,0,0,0,0,0,12,4.6,4.3,9.0,1.8,1,0.02,0.06,0.08,2.13,53,240,7565,556,316,95,Mathias Jensen,53,MID,Brentford,Bournemouth,Brentford
98,96,101,Bournemouth,0,True,2024-11-09T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,2318,39367,4373,2055,96,Kim Ji-soo,39,DEF,Brentford,Bournemouth,Brentford
99,97,101,Bournemouth,1,True,2024-11-09T15:00:00Z,3,2,11,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,0,0.00,0.00,0.00,0.44,45,-328,8243,241,569,97,Yunus Emre Konak,45,MID,Brentford,Bournemouth,Brentford
100,98,101,Bournemouth,2,True,2024-11-09T15:00:00Z,3,2,11,90,0,0,0,2,0,0,0,0,0,0,0,19,19.4,36.7,4.0,6.0,1,0.00,0.27,0.27,2.61,50,1133,13702,2360,1227,98,Keane Lewis-Potter,50,MID,Brentford,Bournemouth,Brentford
101,99,101,Bournemouth,5,True,2024-11-09T15:00:00Z,3,2,11,90,0,1,0,2,0,0,0,0,0,0,0,14,19.0,15.8,4.0,3.9,1,0.09,0.25,0.34,2.17,79,299114,4635502,347703,48589,99,Bryan Mbeumo,79,MID,Brentford,Bournemouth,Brentford
102,100,101,Bournemouth,0,True,2024-11-09T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,42,-1293,47272,981,2274,100,Ben Mee,42,DEF,Brentford,Bournemouth,Brentford
103,101,101,Bournemouth,2,True,2024-11-09T15:00:00Z,3,2,11,82,0,0,0,2,0,0,0,0,0,0,0,16,15.4,1.7,7.0,2.4,1,0.08,0.01,0.09,2.17,48,3451,23154,5252,1801,101,Christian Nørgaard,48,MID,Brentford,Bournemouth,Brentford
104,102,101,Bournemouth,0,True,2024-11-09T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-26,1669,0,26,102,Frank Onyeka,49,MID,Brentford,Bournemouth,Brentford
105,103,101,Bournemouth,0,True,2024-11-09T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-94,2120,0,94,103,Myles Peart-Harris,45,MID,Brentford,Bournemouth,Brentford
106,104,101,Bournemouth,1,True,2024-11-09T15:00:00Z,3,2,11,90,0,0,0,2,0,0,0,0,0,0,0,7,20.6,11.9,4.0,3.7,1,0.00,0.13,0.13,2.61,45,5431,139077,13750,8319,104,Ethan Pinnock,45,DEF,Brentford,Bournemouth,Brentford
107,105,101,Bournemouth,0,True,2024-11-09T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,233,9944,675,442,105,Mads Roerslev Rasmussen,44,DEF,Brentford,Bournemouth,Brentford
108,106,101,Bournemouth,0,True,2024-11-09T15:00:00Z,3,2,11,7,0,0,0,0,0,0,0,1,0,0,0,-3,0.0,0.3,10.0,0.8,0,0.27,0.00,0.27,0.44,52,-1011,9200,289,1300,106,Kevin Schade,51,MID,Brentford,Bournemouth,Brentford
109,107,101,Bournemouth,0,True,2024-11-09T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,17,1964,74,57,107,Igor Thiago Nascimento Rodrigues,59,FWD,Brentford,Bournemouth,Brentford
110,108,101,Bournemouth,0,True,2024-11-09T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,73,-1786,140044,0,1786,108,Ivan Toney,73,FWD,Brentford,Bournemouth,Brentford
111,109,101,Bournemouth,0,True,2024-11-09T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-5561,340398,1363,6924,109,Hákon Valdimarsson,40,GKP,Brentford,Bournemouth,Brentford
112,110,101,Bournemouth,13,True,2024-11-09T15:00:00Z,3,2,11,90,2,0,0,2,0,0,0,0,0,0,3,60,67.4,6.0,46.0,11.9,1,0.60,0.02,0.62,2.61,60,115958,691218,148521,32563,110,Yoane Wissa,61,FWD,Brentford,Bournemouth,Brentford
113,111,101,Bournemouth,1,True,2024-11-09T15:00:00Z,3,2,11,11,0,0,0,0,0,0,0,0,0,0,0,4,11.4,1.1,2.0,1.5,0,0.00,0.00,0.00,0.48,44,3464,342964,28142,24678,111,Yehor Yarmoliuk,44,MID,Brentford,Bournemouth,Brentford
114,112,101,Bournemouth,0,True,2024-11-09T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-33,1442,0,33,112,Mathias Jorgensen,45,DEF,Brentford,Bournemouth,Brentford
115,314,101,Bournemouth,0,True,2024-11-09T15:00:00Z,3,2,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.1,0.0,0.0,0,0.00,0.00,0.00,0.44,48,-17553,120793,1852,19405,314,Fábio Freitas Gouveia Carvalho,48,MID,Brentford,Bournemouth,Brentford
116,338,101,Bournemouth,1,True,2024-11-09T15:00:00Z,3,2,11,90,0,0,0,2,0,0,0,0,0,0,0,0,7.8,5.3,9.0,2.2,1,0.16,0.03,0.19,2.61,41,9843,345765,20184,10341,338,Sepp van den Berg,41,DEF,Brentford,Bournemouth,Brentford
117,602,101,Bournemouth,0,True,2024-11-09T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-142,5588,90,232,602,Ryan Trevitt,45,MID,Brentford,Bournemouth,Brentford
118,113,102,Man City,2,True,2024-11-09T17:30:00Z,2,1,11,64,0,0,0,1,0,0,0,0,0,0,0,5,4.8,1.1,0.0,0.6,1,0.00,0.03,0.03,2.03,53,-2240,42932,759,2999,113,Simon Adingra,53,MID,Brighton,Man City,Brighton
119,114,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-12,270,0,12,114,Benicio Baker-Boaitey,45,MID,Brighton,Man City,Brighton
120,115,102,Man City,1,True,2024-11-09T17:30:00Z,2,1,11,45,0,0,0,0,0,0,0,0,0,0,0,6,8.6,11.0,2.0,2.2,0,0.07,0.04,0.11,0.29,50,-4306,27927,776,5082,115,Carlos Baleba,50,MID,Brighton,Man City,Brighton
121,116,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-27100,431899,0,27100,116,Valentín Barco,40,DEF,Brighton,Man City,Brighton
122,118,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-174,3953,0,174,118,Amario Cozier-Duberry,45,MID,Brighton,Man City,Brighton
123,119,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-27,1272,0,27,119,Mahmoud Dahoud,49,MID,Brighton,Man City,Brighton
124,120,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-73827,484984,609,74436,120,Lewis Dunk,44,DEF,Brighton,Man City,Brighton
125,121,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-254,7879,341,595,121,Julio Enciso,54,MID,Brighton,Man City,Brighton
126,122,102,Man City,2,True,2024-11-09T17:30:00Z,2,1,11,90,0,0,0,1,0,0,0,0,0,0,0,11,19.2,29.9,4.0,5.3,1,0.12,0.29,0.41,2.22,50,1718,58087,6469,4751,122,Pervis Estupiñán,50,DEF,Brighton,Man City,Brighton
127,123,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-2180,35884,2214,4394,123,Evan Ferguson,55,FWD,Brighton,Man City,Brighton
128,124,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-85,4329,0,85,124,Billy Gilmour,50,MID,Brighton,Man City,Brighton
129,125,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-32,2734,0,32,125,Pascal Groß,65,MID,Brighton,Man City,Brighton
130,126,102,Man City,1,True,2024-11-09T17:30:00Z,2,1,11,56,0,0,0,1,0,0,0,0,0,0,0,3,8.4,1.5,17.0,2.7,1,0.35,0.00,0.35,1.95,50,-1411,12929,260,1671,126,Jack Hinshelwood,50,MID,Brighton,Man City,Brighton
131,127,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-3,415,0,3,127,Ibrahim Osman,50,MID,Brighton,Man City,Brighton
132,128,102,Man City,1,True,2024-11-09T17:30:00Z,2,1,11,90,0,0,0,1,0,0,0,1,0,0,0,10,17.0,0.6,0.0,1.8,1,0.00,0.00,0.00,2.22,44,-246,10562,291,537,128,Igor Julio dos Santos de Paulo,44,DEF,Brighton,Man City,Brighton
133,129,102,Man City,11,True,2024-11-09T17:30:00Z,2,1,11,25,1,1,0,0,0,0,0,0,0,0,3,38,52.4,15.3,23.0,9.1,0,0.53,0.36,0.89,0.19,54,-38362,669482,8991,47353,129,João Pedro Junqueira de Jesus,54,FWD,Brighton,Man City,Brighton
134,130,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,67,0,0,130,Kacper Kozłowski,45,MID,Brighton,Man City,Brighton
135,131,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-316,18807,639,955,131,Tariq Lamptey,44,DEF,Brighton,Man City,Brighton
136,132,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-14,635,29,43,132,Solly March,65,MID,Brighton,Man City,Brighton
137,133,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-50,1654,0,50,133,Adrian Mazilu,45,MID,Brighton,Man City,Brighton
138,134,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-170,4982,18,188,134,James Milner,50,MID,Brighton,Man City,Brighton
139,135,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-13454,60255,102,13556,135,Yankuba Minteh,52,MID,Brighton,Man City,Brighton
140,136,102,Man City,2,True,2024-11-09T17:30:00Z,2,1,11,89,0,0,0,1,0,0,0,0,0,0,0,9,11.6,17.0,27.0,5.6,1,0.22,0.27,0.49,2.06,65,-50895,560367,15376,66271,136,Mitoma Kaoru,64,MID,Brighton,Man City,Brighton
141,137,102,Man City,1,True,2024-11-09T17:30:00Z,2,1,11,1,0,0,0,0,0,0,0,0,0,0,0,4,2.2,0.1,0.0,0.2,0,0.00,0.00,0.00,0.16,44,-4179,106784,6482,10661,137,Jakub Moder,44,MID,Brighton,Man City,Brighton
142,138,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1639,32257,0,1639,138,Mark O’Mahony,45,FWD,Brighton,Man City,Brighton
143,139,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-256,7908,0,256,139,Odeluga Offiah,40,DEF,Brighton,Man City,Brighton
144,140,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-310,5608,114,424,140,Cameron Peupion,45,MID,Brighton,Man City,Brighton
145,141,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-22,1227,0,22,141,Jeremy Sarmiento Morante,49,MID,Brighton,Man City,Brighton
146,142,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-5848,137813,858,6706,142,Jason Steele,43,GKP,Brighton,Man City,Brighton
147,143,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-11,538,0,11,143,Deniz Undav,55,FWD,Brighton,Man City,Brighton
148,144,102,Man City,1,True,2024-11-09T17:30:00Z,2,1,11,90,0,0,0,1,0,0,0,1,0,0,0,13,21.4,17.7,0.0,3.9,1,0.00,0.15,0.15,2.22,45,-1761,55356,1247,3008,144,Jan Paul van Hecke,45,DEF,Brighton,Man City,Brighton
149,145,102,Man City,2,True,2024-11-09T17:30:00Z,2,1,11,90,0,0,0,1,0,0,0,0,0,0,0,13,16.4,1.8,2.0,2.0,1,0.00,0.02,0.02,2.22,45,-15588,343259,5714,21302,145,Joël Veltman,45,DEF,Brighton,Man City,Brighton
150,146,102,Man City,3,True,2024-11-09T17:30:00Z,2,1,11,90,0,0,0,1,0,0,0,0,0,5,0,14,44.4,0.0,0.0,4.4,1,0.00,0.00,0.00,2.22,45,2254,208910,11207,8953,146,Bart Verbruggen,45,GKP,Brighton,Man City,Brighton
151,147,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-409,7337,21,430,147,Adam Webster,43,DEF,Brighton,Man City,Brighton
152,148,102,Man City,2,True,2024-11-09T17:30:00Z,2,1,11,90,0,0,0,1,0,0,0,0,0,0,0,2,2.4,2.6,12.0,1.7,1,0.30,0.01,0.31,2.22,59,111290,2220379,192127,80837,148,Danny Welbeck,59,FWD,Brighton,Man City,Brighton
153,149,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-277,6956,109,386,149,Mats Wieffer,48,MID,Brighton,Man City,Brighton
154,595,102,Man City,1,True,2024-11-09T17:30:00Z,2,1,11,24,0,0,0,0,0,0,0,0,0,0,0,5,3.2,11.2,2.0,1.6,0,0.00,0.02,0.02,0.19,54,3,2348,84,81,595,Brajan Gruda,54,MID,Brighton,Man City,Brighton
155,600,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,45,0,0,0,1,0,0,0,1,0,0,0,0,0.2,1.7,0.0,0.2,1,0.00,0.01,0.01,1.94,50,-72,2971,241,313,600,Yasin Ayari,50,MID,Brighton,Man City,Brighton
156,601,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-2,318,0,2,601,Andrew Moran,50,MID,Brighton,Man City,Brighton
157,615,102,Man City,0,True,2024-11-09T17:30:00Z,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-147,5749,0,147,615,Carl Rushworth,40,GKP,Brighton,Man City,Brighton
158,150,103,Arsenal,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-8,352,0,8,150,Andrey Nascimento dos Santos,45,MID,Chelsea,Arsenal,Chelsea
159,151,103,Arsenal,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-561,16554,0,561,151,Ângelo Gabriel Borges Damaceno,45,MID,Chelsea,Arsenal,Chelsea
160,153,103,Arsenal,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-214,11862,224,438,153,Benoît Badiashile,43,DEF,Chelsea,Arsenal,Chelsea
161,154,103,Arsenal,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-359,27602,204,563,154,Lucas Bergström,40,GKP,Chelsea,Arsenal,Chelsea
162,155,103,Arsenal,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-442,36968,144,586,155,Marcus Bettinelli,40,GKP,Chelsea,Arsenal,Chelsea
163,157,103,Arsenal,2,True,2024-11-10T16:30:00Z,1,1,11,90,0,0,0,1,0,0,0,0,0,0,0,20,21.4,6.3,0.0,2.8,1,0.00,0.03,0.03,0.99,49,32791,146550,39076,6285,157,Moisés Caicedo Corozo,49,MID,Chelsea,Arsenal,Chelsea
164,158,103,Arsenal,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,613,14161,1528,915,158,Cesare Casadei,44,MID,Chelsea,Arsenal,Chelsea
165,160,103,Arsenal,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-1232,54787,855,2087,160,Ben Chilwell,47,DEF,Chelsea,Arsenal,Chelsea
166,161,103,Arsenal,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-107,5113,102,209,161,Carney Chukwuemeka,48,MID,Chelsea,Arsenal,Chelsea
167,162,103,Arsenal,1,True,2024-11-10T16:30:00Z,1,1,11,90,0,0,0,1,0,0,0,1,0,0,0,4,16.6,10.8,2.0,2.9,1,0.00,0.01,0.01,0.99,46,-13050,312021,7594,20644,162,Levi Colwill,45,DEF,Chelsea,Arsenal,Chelsea
168,163,103,Arsenal,1,True,2024-11-10T16:30:00Z,1,1,11,90,0,0,0,1,0,0,0,1,0,0,0,15,16.0,2.1,0.0,1.8,1,0.00,0.01,0.01,0.99,50,-17930,432210,5644,23574,163,Marc Cucurella Saseta,50,DEF,Chelsea,Arsenal,Chelsea
169,164,103,Arsenal,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-133,7192,0,133,164,David Datro Fofana,54,FWD,Chelsea,Arsenal,Chelsea
170,165,103,Arsenal,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-486,15365,254,740,165,Deivid Washington de Souza Eugênio,50,FWD,Chelsea,Arsenal,Chelsea
171,166,103,Arsenal,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,56,-369,13113,125,494,166,Kiernan Dewsbury-Hall,56,MID,Chelsea,Arsenal,Chelsea
172,167,103,Arsenal,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-1164,31156,591,1755,167,Axel Disasi,43,DEF,Chelsea,Arsenal,Chelsea
173,168,103,Arsenal,4,True,2024-11-10T16:30:00Z,1,1,11,22,0,1,0,0,0,0,0,0,0,0,0,20,28.0,25.0,0.0,5.3,0,0.00,0.05,0.05,0.17,48,-5808,121291,2219,8027,168,Enzo Fernández,48,MID,Chelsea,Arsenal,Chelsea
174,169,103,Arsenal,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-204,16305,0,204,169,Conor Gallagher,59,MID,Chelsea,Arsenal,Chelsea
175,170,103,Arsenal,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-129,4252,0,129,170,Alfie Gilchrist,40,DEF,Chelsea,Arsenal,Chelsea
176,171,103,Arsenal,2,True,2024-11-10T16:30:00Z,1,1,11,81,0,0,0,1,0,0,0,0,0,0,0,8,15.0,26.8,15.0,5.7,1,0.44,0.03,0.47,0.95,49,-5641,165871,5476,11117,171,Malo Gusto,49,DEF,Chelsea,Arsenal,Chelsea
177,172,103,Arsenal,1,True,2024-11-10T16:30:00Z,1,1,11,8,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0.00,0.00,0.00,0.04,49,12995,63547,17559,4564,172,Reece James,49,DEF,Chelsea,Arsenal,Chelsea
178,173,103,Arsenal,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-92,3196,110,202,173,Omari Kellyman,44,MID,Chelsea,Arsenal,Chelsea
179,174,103,Arsenal,2,True,2024-11-10T16:30:00Z,1,1,11,67,0,0,0,1,0,0,0,0,0,0,0,8,8.2,22.6,0.0,3.1,1,0.00,0.03,0.03,0.82,45,7162,100662,13491,6329,174,Roméo Lavia,45,MID,Chelsea,Arsenal,Chelsea
180,175,103,Arsenal,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-243,22203,0,243,175,Romelu Lukaku Bolingoli,63,FWD,Chelsea,Arsenal,Chelsea
181,176,103,Arsenal,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-5,285,0,5,176,Malang Sarr,45,DEF,Chelsea,Arsenal,Chelsea
182,177,103,Arsenal,1,True,2024-11-10T16:30:00Z,1,1,11,67,0,0,0,1,0,0,0,1,0,0,0,9,3.2,16.1,11.0,3.0,1,0.20,0.31,0.51,0.82,64,-88424,793888,32601,121025,177,Noni Madueke,64,MID,Chelsea,Arsenal,Chelsea
183,178,103,Arsenal,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-1332,61541,2480,3812,178,Marc Guiu Paz,48,FWD,Chelsea,Arsenal,Chelsea
184,179,103,Arsenal,1,True,2024-11-10T16:30:00Z,1,1,11,22,0,0,0,0,0,0,0,0,0,0,0,6,3.2,0.6,4.0,0.8,0,0.00,0.12,0.12,0.17,62,-297,25533,717,1014,179,Mykhailo Mudryk,62,MID,Chelsea,Arsenal,Chelsea
185,180,103,Arsenal,2,True,2024-11-10T16:30:00Z,1,1,11,87,0,0,0,1,0,0,0,0,0,0,0,9,3.8,12.3,27.0,4.3,1,0.06,0.06,0.12,0.99,79,-121019,1779425,84300,205319,180,Nicolas Jackson,79,FWD,Chelsea,Arsenal,Chelsea
186,181,103,Arsenal,1,True,2024-11-10T16:30:00Z,1,1,11,2,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.40,59,-14415,268857,3251,17666,181,Christopher Nkunku,59,MID,Chelsea,Arsenal,Chelsea
187,182,103,Arsenal,2,True,2024-11-10T16:30:00Z,1,1,11,90,0,0,0,1,0,0,0,0,0,0,0,9,6.8,12.2,24.0,4.3,1,0.15,0.01,0.16,0.99,110,-299656,5684380,97643,397299,182,Cole Palmer,109,MID,Chelsea,Arsenal,Chelsea
