,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
92,83,12,Newcastle,9,True,2024-08-25T13:00:00Z,1,1,2,84,1,0,0,1,0,0,0,0,0,0,2,32,46.4,48.8,35.0,13.0,1,0.84,0.04,0.88,1.56,55,-1331,15285,673,2004,83,Marcus Tavernier,55,MID,Bournemouth,Man City,Bournemouth
93,84,12,Newcastle,0,True,2024-08-25T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1517,15135,189,1706,84,Mark Travers,44,GKP,Bournemouth,Man City,Bournemouth
94,85,12,Newcastle,2,True,2024-08-25T13:00:00Z,1,1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,16.6,0.6,0.0,1.7,1,0.00,0.01,0.01,1.61,45,-1810,38888,979,2789,85,Illia Zabarnyi,44,DEF,Bournemouth,Man City,Bournemouth
95,152,20,Wolves,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2807,30908,1457,4264,152,Kepa Arrizabalaga,45,GKP,Bournemouth,Man City,Bournemouth
96,580,12,Newcastle,0,True,2024-08-25T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,240,12187,1087,847,580,Dean Huijsen,43,DEF,Bournemouth,Man City,Bournemouth
97,592,12,Newcastle,2,True,2024-08-25T13:00:00Z,1,1,2,85,0,0,0,1,0,0,0,0,0,0,0,4,7.4,0.9,0.0,0.8,1,0.00,0.00,0.00,1.56,45,-738,19567,1282,2020,592,Julián Araujo Zúñiga,44,DEF,Bournemouth,Man City,Bournemouth
98,599,12,Newcastle,0,True,2024-08-25T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,2695,26709,3749,1054,599,Will Dennis,40,GKP,Bournemouth,Man City,Bournemouth
99,617,24,Everton,2,False,2024-08-31T14:00:00Z,2,3,3,64,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.8,7.0,0.6,1,0.20,0.07,0.27,1.71,60,21574,35863,29281,7707,617,Francisco Evanilson de Lima Barbosa,59,FWD,Bournemouth,Man City,Bournemouth
100,86,16,Liverpool,1,False,2024-08-25T15:30:00Z,2,0,2,90,0,0,0,2,0,0,0,0,0,0,0,-2,11.8,11.6,2.0,2.5,1,0.00,0.01,0.01,2.65,45,-441,37758,2879,3320,86,Kristoffer Ajer,45,DEF,Fulham,Brentford,Brentford
101,87,16,Liverpool,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-177,7278,702,879,87,Ethan Brierley,45,MID,Fulham,Brentford,Brentford
102,88,16,Liverpool,1,False,2024-08-25T15:30:00Z,2,0,2,90,0,0,0,2,0,0,0,0,0,0,0,10,42.6,0.6,40.0,8.3,1,0.15,0.00,0.15,2.65,45,8897,56031,12902,4005,88,Nathan Collins,45,DEF,Fulham,Brentford,Brentford
103,89,16,Liverpool,1,False,2024-08-25T15:30:00Z,2,0,2,24,0,0,0,1,0,0,0,0,0,0,0,5,2.0,0.6,0.0,0.3,0,0.00,0.00,0.00,0.67,50,-673,6771,361,1034,89,Mikkel Damsgaard,50,MID,Fulham,Brentford,Brentford
104,90,16,Liverpool,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-353,755,22,375,90,Josh Dasilva,48,MID,Fulham,Brentford,Brentford
105,91,16,Liverpool,3,False,2024-08-25T15:30:00Z,2,0,2,90,0,0,0,2,0,0,0,0,0,6,0,16,54.8,0.0,0.0,5.5,1,0.00,0.00,0.00,2.65,45,-21924,1017809,28809,50733,91,Mark Flekken,45,GKP,Fulham,Brentford,Brentford
106,92,16,Liverpool,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1755,6426,58,1813,92,Rico Henry,43,DEF,Fulham,Brentford,Brentford
107,93,16,Liverpool,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-802,2680,33,835,93,Aaron Hickey,44,DEF,Fulham,Brentford,Brentford
108,94,16,Liverpool,2,False,2024-08-25T15:30:00Z,2,0,2,72,0,0,0,2,0,0,0,0,0,0,0,10,4.2,1.3,2.0,0.8,1,0.00,0.01,0.01,2.52,50,-1499,15913,337,1836,94,Vitaly Janelt,49,MID,Fulham,Brentford,Brentford
109,95,16,Liverpool,1,False,2024-08-25T15:30:00Z,2,0,2,65,0,0,0,1,0,0,0,1,0,0,0,4,3.8,32.8,1.0,3.8,1,0.02,0.13,0.15,1.99,55,-1369,15630,624,1993,95,Mathias Jensen,53,MID,Fulham,Brentford,Brentford
110,96,16,Liverpool,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1251,23426,943,2194,96,Kim Ji-soo,39,DEF,Fulham,Brentford,Brentford
111,97,16,Liverpool,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-230,5815,453,683,97,Yunus Emre Konak,45,MID,Fulham,Brentford,Brentford
112,98,16,Liverpool,2,False,2024-08-25T15:30:00Z,2,0,2,65,0,0,0,1,0,0,0,0,0,0,0,10,7.8,11.6,9.0,2.8,1,0.06,0.02,0.08,1.99,50,-435,4592,122,557,98,Keane Lewis-Potter,50,MID,Fulham,Brentford,Brentford
113,99,16,Liverpool,1,False,2024-08-25T15:30:00Z,2,0,2,90,0,0,0,2,0,0,0,1,0,0,0,6,5.4,17.7,7.0,3.0,1,0.03,0.12,0.15,2.65,70,23925,449513,61882,37957,99,Bryan Mbeumo,77,MID,Fulham,Brentford,Brentford
114,100,16,Liverpool,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-7665,78481,1724,9389,100,Ben Mee,43,DEF,Fulham,Brentford,Brentford
115,101,16,Liverpool,1,False,2024-08-25T15:30:00Z,2,0,2,90,0,0,0,2,0,0,0,1,0,0,0,7,7.2,4.1,4.0,1.5,1,0.10,0.02,0.12,2.65,50,-642,12265,760,1402,101,Christian Nørgaard,48,MID,Fulham,Brentford,Brentford
116,102,16,Liverpool,1,False,2024-08-25T15:30:00Z,2,0,2,17,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,0.0,0.0,0,0.00,0.02,0.02,0.13,50,-493,3946,190,683,102,Frank Onyeka,49,MID,Fulham,Brentford,Brentford
117,103,16,Liverpool,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-217,4813,355,572,103,Myles Peart-Harris,45,MID,Fulham,Brentford,Brentford
118,104,16,Liverpool,1,False,2024-08-25T15:30:00Z,2,0,2,90,0,0,0,2,0,0,0,0,0,0,0,7,15.4,0.2,0.0,1.6,1,0.00,0.00,0.00,2.65,45,-3924,37415,1160,5084,104,Ethan Pinnock,45,DEF,Fulham,Brentford,Brentford
119,105,16,Liverpool,1,False,2024-08-25T15:30:00Z,2,0,2,90,0,0,0,2,0,0,0,0,0,0,0,-1,5.4,1.4,3.0,1.0,1,0.01,0.00,0.01,2.65,45,-619,9080,269,888,105,Mads Roerslev Rasmussen,44,DEF,Fulham,Brentford,Brentford
120,106,16,Liverpool,1,False,2024-08-25T15:30:00Z,2,0,2,17,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,0.0,0.1,0,0.00,0.00,0.00,0.13,55,-607,6818,374,981,106,Kevin Schade,53,MID,Fulham,Brentford,Brentford
121,107,16,Liverpool,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,-878,2479,77,955,107,Igor Thiago Nascimento Rodrigues,59,FWD,Fulham,Brentford,Brentford
122,108,16,Liverpool,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,74,-282801,581058,19997,302798,108,Ivan Toney,73,FWD,Fulham,Brentford,Brentford
123,109,16,Liverpool,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,3965,395031,11418,7453,109,Hákon Valdimarsson,40,GKP,Fulham,Brentford,Brentford
124,110,16,Liverpool,2,False,2024-08-25T15:30:00Z,2,0,2,72,0,0,0,2,0,0,0,0,0,0,0,7,5.0,0.8,2.0,0.8,1,0.00,0.01,0.01,2.52,60,104855,417530,135516,30661,110,Yoane Wissa,59,FWD,Fulham,Brentford,Brentford
125,111,16,Liverpool,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-12458,266565,12619,25077,111,Yehor Yarmoliuk,44,MID,Fulham,Brentford,Brentford
126,112,16,Liverpool,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2084,3173,0,2084,112,Mathias Jorgensen,45,DEF,Fulham,Brentford,Brentford
127,314,16,Liverpool,1,False,2024-08-25T15:30:00Z,2,0,2,24,0,0,0,1,0,0,0,0,0,0,0,2,0.6,1.7,2.0,0.4,0,0.00,0.01,0.01,0.67,50,-9867,127341,6717,16584,314,Fábio Freitas Gouveia Carvalho,48,MID,Fulham,Brentford,Brentford
128,338,16,Liverpool,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,7872,49721,13247,5375,338,Sepp van den Berg,40,DEF,Fulham,Brentford,Brentford
129,602,16,Liverpool,0,False,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,259,4029,733,474,602,Ryan Trevitt,45,MID,Fulham,Brentford,Brentford
130,634,37,Man City,0,False,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,63,394,152,89,634,Gustavo Nunes Fernandes Gomes,49,MID,Fulham,Brentford,Brentford
131,649,49,Spurs,0,False,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,232,1804,375,143,649,Jayden Meghoma,40,DEF,Fulham,Brentford,Brentford
132,661,53,West Ham,0,True,2024-09-28T14:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,535,764,740,205,661,Tony Yogane,45,MID,Fulham,Brentford,Brentford
133,113,13,Man Utd,4,True,2024-08-24T11:30:00Z,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,14,15.2,10.8,9.0,3.5,0,0.09,0.56,0.65,0.10,55,20093,78578,28196,8103,113,Simon Adingra,54,MID,Liverpool,Brighton,Brighton
134,114,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-173,563,0,173,114,Benicio Baker-Boaitey,45,MID,Liverpool,Brighton,Brighton
135,115,13,Man Utd,1,True,2024-08-24T11:30:00Z,2,1,2,17,0,0,0,0,0,0,0,0,0,0,0,8,3.6,0.9,0.0,0.5,0,0.00,0.00,0.00,0.10,50,-492,3809,293,785,115,Carlos Baleba,50,MID,Liverpool,Brighton,Brighton
136,116,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-257283,1927993,34238,291521,116,Valentín Barco,40,DEF,Liverpool,Brighton,Brighton
137,118,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1057,13322,655,1712,118,Amario Cozier-Duberry,45,MID,Liverpool,Brighton,Brighton
138,119,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-489,3002,131,620,119,Mahmoud Dahoud,49,MID,Liverpool,Brighton,Brighton
139,120,13,Man Utd,2,True,2024-08-24T11:30:00Z,2,1,2,90,0,0,0,1,0,0,0,0,0,0,0,11,16.2,11.1,0.0,2.7,1,0.00,0.01,0.01,1.43,45,28927,462381,50113,21186,120,Lewis Dunk,45,DEF,Liverpool,Brighton,Brighton
140,121,13,Man Utd,1,True,2024-08-24T11:30:00Z,2,1,2,11,0,0,0,0,0,0,0,0,0,0,0,2,0.0,4.4,3.0,0.6,0,0.03,0.00,0.03,0.10,54,-2044,4634,74,2118,121,Julio Enciso,54,MID,Liverpool,Brighton,Brighton
141,122,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-913,10409,787,1700,122,Pervis Estupiñán,50,DEF,Liverpool,Brighton,Brighton
142,123,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-958,10259,747,1705,123,Evan Ferguson,55,FWD,Liverpool,Brighton,Brighton
143,124,13,Man Utd,2,True,2024-08-24T11:30:00Z,2,1,2,89,0,0,0,1,0,0,0,0,0,0,0,17,11.0,4.3,2.0,1.7,1,0.08,0.04,0.12,1.32,50,-1693,14953,550,2243,124,Billy Gilmour,50,MID,Liverpool,Brighton,Brighton
144,125,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-4814,5818,0,4814,125,Pascal Groß,65,MID,Liverpool,Brighton,Brighton
145,126,13,Man Utd,2,True,2024-08-24T11:30:00Z,2,1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,5.0,12.8,4.0,2.2,1,0.00,0.19,0.19,1.43,50,309,3821,757,448,126,Jack Hinshelwood,50,MID,Liverpool,Brighton,Brighton
146,127,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-665,830,0,665,127,Ibrahim Osman,50,MID,Liverpool,Brighton,Brighton
147,128,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1351,10586,322,1673,128,Igor Julio dos Santos de Paulo,44,DEF,Liverpool,Brighton,Brighton
148,129,13,Man Utd,8,True,2024-08-24T11:30:00Z,2,1,2,90,1,0,0,1,0,0,0,0,0,0,2,36,45.6,16.4,53.0,11.5,1,0.53,0.12,0.65,1.43,55,-60621,1655021,94118,154739,129,João Pedro Junqueira de Jesus,54,FWD,Liverpool,Brighton,Brighton
149,130,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-31,124,0,31,130,Kacper Kozłowski,45,MID,Liverpool,Brighton,Brighton
150,131,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-5362,16809,109,5471,131,Tariq Lamptey,44,DEF,Liverpool,Brighton,Brighton
151,132,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-103,602,61,164,132,Solly March,65,MID,Liverpool,Brighton,Brighton
152,133,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-168,4284,320,488,133,Adrian Mazilu,45,MID,Liverpool,Brighton,Brighton
153,134,13,Man Utd,2,True,2024-08-24T11:30:00Z,2,1,2,72,0,0,0,1,0,0,0,0,0,0,0,12,6.2,22.4,8.0,3.7,1,0.16,0.04,0.20,1.32,50,165,8409,1078,913,134,James Milner,50,MID,Liverpool,Brighton,Brighton
154,135,13,Man Utd,2,True,2024-08-24T11:30:00Z,2,1,2,89,0,0,0,1,0,0,0,0,0,0,0,4,8.8,29.3,29.0,6.7,1,0.08,0.24,0.32,1.32,55,4775,132136,18206,13431,135,Yankuba Minteh,53,MID,Liverpool,Brighton,Brighton
155,136,13,Man Utd,6,True,2024-08-24T11:30:00Z,2,1,2,89,0,1,0,1,0,0,0,0,0,0,1,20,16.6,13.5,6.0,3.6,1,0.00,0.58,0.58,1.32,65,152869,442452,182528,29659,136,Mitoma Kaoru,65,MID,Liverpool,Brighton,Brighton
156,137,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2643,31450,976,3619,137,Jakub Moder,44,MID,Liverpool,Brighton,Brighton
157,138,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,2829,62240,9961,7132,138,Mark O’Mahony,45,FWD,Liverpool,Brighton,Brighton
158,139,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-772,14564,711,1483,139,Odeluga Offiah,40,DEF,Liverpool,Brighton,Brighton
159,140,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-194,4903,383,577,140,Cameron Peupion,45,MID,Liverpool,Brighton,Brighton
160,141,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-279,3133,128,407,141,Jeremy Sarmiento Morante,49,MID,Liverpool,Brighton,Brighton
161,142,13,Man Utd,2,True,2024-08-24T11:30:00Z,2,1,2,90,0,0,0,1,0,0,0,0,0,2,0,15,21.8,0.0,0.0,2.2,1,0.00,0.00,0.00,1.43,45,42149,140871,53541,11392,142,Jason Steele,43,GKP,Liverpool,Brighton,Brighton
162,143,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-841,1068,0,841,143,Deniz Undav,55,FWD,Liverpool,Brighton,Brighton
163,144,13,Man Utd,1,True,2024-08-24T11:30:00Z,2,1,2,90,0,0,0,1,0,0,0,1,0,0,0,7,20.8,1.0,4.0,2.6,1,0.00,0.02,0.02,1.43,45,4183,34486,6479,2296,144,Jan Paul van Hecke,45,DEF,Liverpool,Brighton,Brighton
164,145,13,Man Utd,2,True,2024-08-24T11:30:00Z,2,1,2,90,0,0,0,1,0,0,0,0,0,0,0,16,16.6,25.9,2.0,4.5,1,0.00,0.45,0.45,1.43,45,99118,211869,111524,12406,145,Joël Veltman,45,DEF,Liverpool,Brighton,Brighton
165,146,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-7133,39629,245,7378,146,Bart Verbruggen,45,GKP,Liverpool,Brighton,Brighton
166,147,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-678,10757,409,1087,147,Adam Webster,44,DEF,Liverpool,Brighton,Brighton
167,148,13,Man Utd,9,True,2024-08-24T11:30:00Z,2,1,2,78,1,0,0,1,0,0,0,0,0,0,3,38,40.8,23.7,59.0,12.4,1,1.11,0.02,1.13,1.32,55,220120,412889,251535,31415,148,Danny Welbeck,59,FWD,Liverpool,Brighton,Brighton
168,149,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,6980,17112,9078,2098,149,Mats Wieffer,48,MID,Liverpool,Brighton,Brighton
169,595,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-323,3660,267,590,595,Brajan Gruda,54,MID,Liverpool,Brighton,Brighton
170,600,13,Man Utd,1,True,2024-08-24T11:30:00Z,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,5.4,0.3,5.0,1.1,0,0.02,0.03,0.05,0.10,50,112,1513,282,170,600,Yasin Ayari,50,MID,Liverpool,Brighton,Brighton
171,601,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-132,653,24,156,601,Andrew Moran,50,MID,Liverpool,Brighton,Brighton
172,615,13,Man Utd,0,True,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,1738,5374,2290,552,615,Carl Rushworth,40,GKP,Liverpool,Brighton,Brighton
173,618,21,Arsenal,1,False,2024-08-31T11:30:00Z,1,1,3,18,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,13.0,0.9,0,0.14,0.00,0.14,0.94,55,812,3760,1674,862,618,Georginio Rutter,55,MID,Liverpool,Brighton,Brighton
174,628,33,Ipswich,1,True,2024-09-14T14:00:00Z,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,5,8.8,21.5,2.0,3.2,0,0.03,0.02,0.05,0.14,45,7147,15405,11208,4061,628,Ferdi Kadioglu,45,DEF,Liverpool,Brighton,Brighton
175,629,33,Ipswich,0,True,2024-09-14T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,62,382,207,145,629,Matt O'Riley,55,MID,Liverpool,Brighton,Brighton
176,663,64,Spurs,0,True,2024-10-06T15:30:00Z,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,740,1222,842,102,663,Imari Samuels,40,DEF,Liverpool,Brighton,Brighton
177,150,20,Wolves,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-241,653,0,241,150,Andrey Nascimento dos Santos,45,MID,Man Utd,Chelsea,Chelsea
178,151,20,Wolves,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2080,31997,1442,3522,151,Ângelo Gabriel Borges Damaceno,45,MID,Man Utd,Chelsea,Chelsea
179,153,20,Wolves,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1265,13206,982,2247,153,Benoît Badiashile,43,DEF,Man Utd,Chelsea,Chelsea
180,154,20,Wolves,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,832,24365,1850,1018,154,Lucas Bergström,40,GKP,Man Utd,Chelsea,Chelsea
181,155,20,Wolves,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-40,37192,1258,1298,155,Marcus Bettinelli,40,GKP,Man Utd,Chelsea,Chelsea
182,157,20,Wolves,2,False,2024-08-25T13:00:00Z,2,6,2,75,0,0,0,2,0,0,0,0,0,0,0,8,8.8,3.9,0.0,1.3,1,0.00,0.02,0.02,1.80,50,-2587,64673,6335,8922,157,Moisés Caicedo Corozo,49,MID,Man Utd,Chelsea,Chelsea
183,158,20,Wolves,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-385,12362,1390,1775,158,Cesare Casadei,45,MID,Man Utd,Chelsea,Chelsea
184,160,20,Wolves,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-13434,76659,3945,17379,160,Ben Chilwell,47,DEF,Man Utd,Chelsea,Chelsea
185,161,20,Wolves,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-749,5581,307,1056,161,Carney Chukwuemeka,48,MID,Man Utd,Chelsea,Chelsea
186,162,20,Wolves,1,False,2024-08-25T13:00:00Z,2,6,2,90,0,0,0,2,0,0,0,0,0,0,0,10,21.2,0.4,0.0,2.2,1,0.00,0.00,0.00,1.92,45,14359,87669,22761,8402,162,Levi Colwill,46,DEF,Man Utd,Chelsea,Chelsea
