,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
188,164,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-1400,12667,1559,2959,164,David Datro Fofana,54,FWD,Man Utd,Chelsea,Chelsea
189,165,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-458,10933,1943,2401,165,Deivid Washington de Souza Eugênio,50,FWD,Man Utd,Chelsea,Chelsea
190,166,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-4832,19280,1220,6052,166,Kiernan Dewsbury-Hall,56,MID,Man Utd,Chelsea,Chelsea
191,167,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-5905,34727,2346,8251,167,Axel Disasi,43,DEF,Man Utd,Chelsea,Chelsea
192,168,23,Crystal Palace,2,True,2024-09-01T12:30:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,11,13.2,27.5,4.0,4.5,1,0.00,0.08,0.08,0.44,50,-5611,169252,29817,35428,168,Enzo Fernández,49,MID,Man Utd,Chelsea,Chelsea
193,169,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-25295,28395,0,25295,169,Conor Gallagher,59,MID,Man Utd,Chelsea,Chelsea
194,170,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1350,7028,0,1350,170,Alfie Gilchrist,40,DEF,Man Utd,Chelsea,Chelsea
195,171,23,Crystal Palace,2,True,2024-09-01T12:30:00Z,1,1,3,73,0,0,0,1,0,0,0,0,0,0,0,10,4.8,2.4,6.0,1.3,1,0.03,0.01,0.04,0.13,50,-2143,328309,53374,55517,171,Malo Gusto,49,DEF,Man Utd,Chelsea,Chelsea
196,172,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1473,8183,408,1881,172,Reece James,49,DEF,Man Utd,Chelsea,Chelsea
197,173,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-165,4296,540,705,173,Omari Kellyman,44,MID,Man Utd,Chelsea,Chelsea
198,174,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-25436,136390,25708,51144,174,Roméo Lavia,45,MID,Man Utd,Chelsea,Chelsea
199,175,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-15799,42039,3767,19566,175,Romelu Lukaku Bolingoli,63,FWD,Man Utd,Chelsea,Chelsea
200,176,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-94,403,0,94,176,Malang Sarr,45,DEF,Man Utd,Chelsea,Chelsea
201,177,23,Crystal Palace,2,True,2024-09-01T12:30:00Z,1,1,3,85,0,0,0,1,0,0,0,0,0,0,0,-2,5.0,3.9,41.0,5.0,1,0.59,0.04,0.63,0.25,65,942625,1086203,1038647,96022,177,Noni Madueke,65,MID,Man Utd,Chelsea,Chelsea
202,178,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-5775,76704,14394,20169,178,Marc Guiu Paz,48,FWD,Man Utd,Chelsea,Chelsea
203,179,23,Crystal Palace,1,True,2024-09-01T12:30:00Z,1,1,3,16,0,0,0,0,0,0,0,0,0,0,0,8,8.6,13.3,0.0,2.2,0,0.00,0.15,0.15,0.31,64,-3058,30516,5520,8578,179,Mykhailo Mudryk,62,MID,Man Utd,Chelsea,Chelsea
204,180,23,Crystal Palace,6,True,2024-09-01T12:30:00Z,1,1,3,90,1,0,0,1,0,0,0,1,0,0,1,27,37.0,0.6,77.0,11.5,1,1.34,0.00,1.34,0.44,76,254892,536935,316844,61952,180,Nicolas Jackson,79,FWD,Man Utd,Chelsea,Chelsea
205,181,23,Crystal Palace,1,True,2024-09-01T12:30:00Z,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,4,2.6,11.7,4.0,1.8,0,0.00,0.02,0.02,0.19,63,-710073,764722,36401,746474,181,Christopher Nkunku,60,MID,Man Utd,Chelsea,Chelsea
206,182,23,Crystal Palace,6,True,2024-09-01T12:30:00Z,1,1,3,90,0,1,0,1,0,0,0,1,0,0,2,29,30.8,62.2,14.0,10.7,1,0.11,0.70,0.81,0.44,106,675715,4154208,830573,154858,182,Cole Palmer,109,MID,Man Utd,Chelsea,Chelsea
207,183,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-10585,57289,1715,12300,183,Đorđe Petrović,44,GKP,Man Utd,Chelsea,Chelsea
208,184,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,3274,16891,6652,3378,184,Renato Palma Veiga,45,MID,Man Utd,Chelsea,Chelsea
209,185,23,Crystal Palace,2,True,2024-09-01T12:30:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,2,0,16,16.4,0.0,0.0,1.6,1,0.00,0.00,0.00,0.44,45,60091,388986,115665,55574,185,Robert Sánchez,47,GKP,Man Utd,Chelsea,Chelsea
210,187,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-3595,18974,494,4089,187,Tosin Adarabioyo,44,DEF,Man Utd,Chelsea,Chelsea
211,189,23,Crystal Palace,1,True,2024-09-01T12:30:00Z,1,1,3,90,0,0,0,1,0,0,0,1,0,0,0,19,24.2,23.4,2.0,5.0,1,0.00,0.02,0.02,0.44,45,7701,52543,16161,8460,189,Wesley Fofana,45,DEF,Man Utd,Chelsea,Chelsea
212,386,27,Liverpool,0,True,2024-09-01T15:00:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-6648,23317,1689,8337,386,Jadon Sancho,64,MID,Man Utd,Chelsea,Chelsea
213,560,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,57,0,0,0,1,0,0,0,1,0,0,0,-1,0.0,2.2,0.0,0.1,1,0.00,0.02,0.02,0.13,65,-3643,107645,20308,23951,560,Pedro Lomba Neto,62,MID,Man Utd,Chelsea,Chelsea
214,575,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-654,3772,0,654,575,Caleb Wiley,40,DEF,Man Utd,Chelsea,Chelsea
215,581,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-4709,29224,1067,5776,581,Filip Jørgensen,43,GKP,Man Utd,Chelsea,Chelsea
216,621,32,Bournemouth,0,False,2024-09-14T19:00:00Z,0,1,4,29,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,3.4,8.0,1.1,0,0.00,0.02,0.02,0.22,65,-4307,110232,27718,32025,621,João Félix Sequeira,61,MID,Man Utd,Chelsea,Chelsea
217,11,23,Chelsea,0,False,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,7300,41931,17609,10309,11,Eddie Nketiah,59,FWD,Wolves,Crystal Palace,Crystal Palace
218,159,23,Crystal Palace,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1347,17493,1923,3270,159,Trevoh Chalobah,44,DEF,Wolves,Crystal Palace,Crystal Palace
219,190,23,Chelsea,0,False,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2788,33669,3380,6168,190,Naouirou Ahamada,45,MID,Wolves,Crystal Palace,Crystal Palace
220,193,23,Chelsea,4,False,2024-09-01T12:30:00Z,1,1,3,40,0,1,0,0,0,0,0,0,0,0,0,14,9.6,0.3,5.0,1.5,0,0.02,0.00,0.02,0.41,49,-951,8205,934,1885,193,Cheick Doucouré,49,MID,Wolves,Crystal Palace,Crystal Palace
221,194,23,Chelsea,2,False,2024-09-01T12:30:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,10,14.4,0.4,2.0,1.7,1,0.00,0.00,0.00,2.27,45,-1342,16958,751,2093,194,Chris Richards,44,DEF,Wolves,Crystal Palace,Crystal Palace
222,195,23,Chelsea,0,False,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2733,11658,569,3302,195,Chadi Riad Dnanou,43,DEF,Wolves,Crystal Palace,Crystal Palace
223,196,23,Chelsea,2,False,2024-09-01T12:30:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,5,14.8,0.2,0.0,1.5,1,0.00,0.00,0.00,2.27,44,-1371,10839,322,1693,196,Nathaniel Clyne,44,DEF,Wolves,Crystal Palace,Crystal Palace
224,197,23,Chelsea,0,False,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-87,448,0,87,197,Malcolm Ebiowei,45,MID,Wolves,Crystal Palace,Crystal Palace
225,199,23,Chelsea,10,False,2024-09-01T12:30:00Z,1,1,3,90,1,0,0,1,0,0,0,0,0,0,3,31,38.6,17.8,19.0,7.5,1,0.19,0.06,0.25,2.27,69,-667120,2419812,81172,748292,199,Eberechi Eze,67,MID,Wolves,Crystal Palace,Crystal Palace
226,200,23,Chelsea,2,False,2024-09-01T12:30:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,12,20.6,0.3,2.0,2.3,1,0.00,0.02,0.02,2.27,45,-58325,606743,16966,75291,200,Marc Guéhi,44,DEF,Wolves,Crystal Palace,Crystal Palace
227,201,23,Chelsea,4,False,2024-09-01T12:30:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,6,0,18,42.6,0.0,0.0,4.3,1,0.00,0.00,0.00,2.27,45,-187964,1472632,29283,217247,201,Dean Henderson,44,GKP,Wolves,Crystal Palace,Crystal Palace
228,202,23,Chelsea,0,False,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1089,9586,244,1333,202,Rob Holding,43,DEF,Wolves,Crystal Palace,Crystal Palace
229,203,23,Chelsea,0,False,2024-09-01T12:30:00Z,1,1,3,49,0,0,0,1,0,0,0,1,0,0,0,-3,0.2,0.8,2.0,0.3,1,0.00,0.01,0.01,1.87,49,-889,3726,222,1111,203,Will Hughes,49,MID,Wolves,Crystal Palace,Crystal Palace
230,205,23,Chelsea,2,False,2024-09-01T12:30:00Z,1,1,3,87,0,0,0,1,0,0,0,0,0,0,0,12,4.4,13.6,22.0,4.0,1,0.12,0.03,0.15,1.98,54,-17684,33355,977,18661,205,Daichi Kamada,51,MID,Wolves,Crystal Palace,Crystal Palace
231,206,23,Chelsea,0,False,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-44,6216,940,984,206,Jefferson Lerma Solís,48,MID,Wolves,Crystal Palace,Crystal Palace
232,207,23,Chelsea,2,False,2024-09-01T12:30:00Z,1,1,3,68,0,0,0,1,0,0,0,0,0,0,0,6,0.0,1.4,2.0,0.2,1,0.02,0.00,0.02,1.87,75,-130956,470610,33309,164265,207,Jean-Philippe Mateta,73,FWD,Wolves,Crystal Palace,Crystal Palace
233,208,23,Chelsea,0,False,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,1885,11607,4303,2418,208,Matheus França de Oliveira,44,MID,Wolves,Crystal Palace,Crystal Palace
234,209,23,Chelsea,0,False,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-5670,93857,4075,9745,209,Remi Matthews,40,GKP,Wolves,Crystal Palace,Crystal Palace
235,210,23,Chelsea,2,False,2024-09-01T12:30:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,12,13.8,1.5,5.0,2.0,1,0.08,0.00,0.08,2.27,50,-33555,190722,2579,36134,210,Tyrick Mitchell,49,DEF,Wolves,Crystal Palace,Crystal Palace
236,211,23,Chelsea,1,False,2024-09-01T12:30:00Z,1,1,3,90,0,0,0,1,0,0,0,1,0,0,0,2,15.8,16.3,6.0,3.8,1,0.00,0.26,0.26,2.27,50,-63191,373102,10030,73221,211,Daniel Muñoz,48,DEF,Wolves,Crystal Palace,Crystal Palace
237,212,23,Chelsea,0,False,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-68,237,0,68,212,David Ozoh,45,MID,Wolves,Crystal Palace,Crystal Palace
238,213,23,Chelsea,0,False,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-4978,12620,0,4978,213,Jesurun Rak-Sakyi,45,MID,Wolves,Crystal Palace,Crystal Palace
239,214,23,Chelsea,1,False,2024-09-01T12:30:00Z,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.3,0.0,0.1,0,0.00,0.00,0.00,0.29,49,-346,9507,2030,2376,214,Jeffrey Schlupp,47,MID,Wolves,Crystal Palace,Crystal Palace
240,215,23,Chelsea,0,False,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1558,12695,269,1827,215,Joel Ward,43,DEF,Wolves,Crystal Palace,Crystal Palace
241,216,23,Chelsea,2,False,2024-09-01T12:30:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,17,14.4,18.9,13.0,4.6,1,0.02,0.04,0.06,2.27,50,-5463,42028,1974,7437,216,Adam Wharton,48,MID,Wolves,Crystal Palace,Crystal Palace
242,445,23,Chelsea,0,False,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-45351,1783417,68528,113879,445,Matt Turner,40,GKP,Wolves,Crystal Palace,Crystal Palace
243,585,23,Chelsea,1,False,2024-09-01T12:30:00Z,1,1,3,21,0,0,0,0,0,0,0,0,0,0,0,5,7.0,32.3,4.0,4.3,0,0.00,0.45,0.45,0.41,59,-7383,22812,1244,8627,585,Ismaïla Sarr,57,MID,Wolves,Crystal Palace,Crystal Palace
244,644,43,Man Utd,0,True,2024-09-21T16:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,395,2593,732,337,644,Franco Umeh-Chibueze,45,MID,Wolves,Crystal Palace,Crystal Palace
245,645,43,Man Utd,0,True,2024-09-21T16:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,127,718,219,92,645,Justin Devenny,45,MID,Wolves,Crystal Palace,Crystal Palace
246,646,43,Man Utd,0,True,2024-09-21T16:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,647,3227,1009,362,646,Asher Agbinone,45,MID,Wolves,Crystal Palace,Crystal Palace
247,647,43,Man Utd,0,True,2024-09-21T16:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,242,2003,475,233,647,Kaden Rodney,45,MID,Wolves,Crystal Palace,Crystal Palace
248,650,55,Everton,4,False,2024-09-28T14:00:00Z,2,1,6,90,0,1,0,2,0,0,0,0,0,0,0,21,40.2,11.7,9.0,6.1,1,0.16,0.15,0.31,0.89,45,1857,6245,2413,556,650,Maxence Lacroix,45,DEF,Wolves,Crystal Palace,Crystal Palace
249,666,86,Spurs,0,True,2024-10-27T14:00:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,85,943,215,130,666,Caleb Kporha,40,DEF,Wolves,Crystal Palace,Crystal Palace
250,156,24,Bournemouth,0,True,2024-08-31T14:00:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-809,9731,1887,2696,156,Armando Broja,54,FWD,Southampton,Everton,Everton
251,217,24,Bournemouth,1,True,2024-08-31T14:00:00Z,2,3,3,7,0,0,0,3,0,0,0,0,0,0,0,4,1.2,1.9,2.0,0.5,0,0.00,0.01,0.01,1.54,54,-6423,37931,2669,9092,217,Abdoulaye Doucouré,52,MID,Southampton,Everton,Everton
252,218,24,Bournemouth,1,True,2024-08-31T14:00:00Z,2,3,3,2,0,0,0,2,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0.00,0.00,0.00,1.22,50,10604,60271,23105,12501,218,Norberto Bercique Gomes Betuncal,50,FWD,Southampton,Everton,Everton
253,219,24,Bournemouth,0,True,2024-08-31T14:00:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-38717,115349,321,39038,219,Jarrad Branthwaite,48,DEF,Southampton,Everton,Everton
254,220,24,Bournemouth,12,True,2024-08-31T14:00:00Z,2,3,3,87,1,1,0,1,0,0,0,0,0,0,3,39,55.2,11.9,36.0,10.3,1,0.31,0.40,0.71,1.00,59,-11824,153872,20421,32245,220,Dominic Calvert-Lewin,60,FWD,Southampton,Everton,Everton
255,221,24,Bournemouth,1,True,2024-08-31T14:00:00Z,2,3,3,90,0,0,0,3,0,0,0,0,0,0,0,-1,16.6,1.1,21.0,3.9,1,0.62,0.01,0.63,2.22,44,-278,3304,363,641,221,Séamus Coleman,43,DEF,Southampton,Everton,Everton
256,222,24,Bournemouth,2,True,2024-08-31T14:00:00Z,2,3,3,90,0,0,0,3,0,0,0,0,0,0,0,15,14.6,2.8,23.0,4.0,1,0.18,0.06,0.24,2.22,50,151,6741,1241,1090,222,Idrissa Gueye,49,MID,Southampton,Everton,Everton
257,223,24,Bournemouth,0,True,2024-08-31T14:00:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-228,1467,83,311,223,James Garner,50,MID,Southampton,Everton,Everton
258,224,24,Bournemouth,2,True,2024-08-31T14:00:00Z,2,3,3,90,0,0,0,3,0,0,0,0,0,0,0,26,25.4,59.7,12.0,9.7,1,0.11,0.16,0.27,2.22,55,-1432,15886,1538,2970,224,Jack Harrison,53,MID,Southampton,Everton,Everton
259,225,24,Bournemouth,0,True,2024-08-31T14:00:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1535,57395,5113,6648,225,Mason Holgate,40,DEF,Southampton,Everton,Everton
260,226,24,Bournemouth,1,True,2024-08-31T14:00:00Z,2,3,3,90,0,0,0,3,0,0,0,1,0,0,0,9,13.2,22.7,15.0,5.1,1,0.07,0.06,0.13,2.22,45,36075,78029,52843,16768,226,Tim Iroegbunam,45,MID,Southampton,Everton,Everton
261,227,24,Bournemouth,0,True,2024-08-31T14:00:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2091,60738,2316,4407,227,João Neves Virgínia,40,GKP,Southampton,Everton,Everton
262,228,24,Bournemouth,6,True,2024-08-31T14:00:00Z,2,3,3,90,1,0,0,3,0,0,0,1,0,0,0,7,39.8,0.4,27.0,6.7,1,0.23,0.00,0.23,2.22,40,1331,228665,24778,23447,228,Michael Keane,42,DEF,Southampton,Everton,Everton
263,229,24,Bournemouth,0,True,2024-08-31T14:00:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-24400,129316,11857,36257,229,Neal Maupay,49,FWD,Southampton,Everton,Everton
264,230,24,Bournemouth,6,True,2024-08-31T14:00:00Z,2,3,3,90,0,1,0,3,0,0,0,0,0,0,1,36,33.4,87.6,16.0,13.7,1,0.06,0.75,0.81,2.22,54,-6637,64431,5697,12334,230,Dwight McNeil,58,MID,Southampton,Everton,Everton
265,231,24,Bournemouth,1,True,2024-08-31T14:00:00Z,2,3,3,90,0,0,0,3,0,0,0,0,0,0,0,1,23.6,14.8,2.0,4.0,1,0.00,0.04,0.04,2.22,44,-99828,669402,22953,122781,231,Vitalii Mykolenko,43,DEF,Southampton,Everton,Everton
266,232,24,Bournemouth,2,True,2024-08-31T14:00:00Z,2,3,3,82,0,0,1,0,0,0,0,0,0,0,0,11,14.8,3.3,40.0,5.8,1,0.26,0.04,0.30,0.68,54,1597,17168,4735,3138,232,Iliman Ndiaye,54,FWD,Southampton,Everton,Everton
267,234,24,Bournemouth,0,True,2024-08-31T14:00:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-289,1584,72,361,234,Nathan Patterson,44,DEF,Southampton,Everton,Everton
268,235,24,Bournemouth,2,True,2024-08-31T14:00:00Z,2,3,3,90,0,0,0,3,0,0,0,0,0,4,0,5,29.0,0.0,0.0,2.9,1,0.00,0.00,0.00,2.22,49,-177736,1184757,22290,200026,235,Jordan Pickford,48,GKP,Southampton,Everton,Everton
269,236,24,Bournemouth,1,True,2024-08-31T14:00:00Z,2,3,3,90,0,0,0,3,0,0,0,0,0,0,0,-2,22.8,10.8,9.0,4.3,1,0.13,0.01,0.14,2.22,49,-24473,148832,5948,30421,236,James Tarkowski,48,DEF,Southampton,Everton,Everton
270,237,24,Bournemouth,0,True,2024-08-31T14:00:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-285,1182,126,411,237,Youssef Ramalho Chermiti,49,FWD,Southampton,Everton,Everton
271,238,24,Bournemouth,0,True,2024-08-31T14:00:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-803,14402,839,1642,238,Ashley Young,45,DEF,Southampton,Everton,Everton
272,577,24,Bournemouth,0,True,2024-08-31T14:00:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-1819,10561,346,2165,577,Jesper Lindstrøm,52,MID,Southampton,Everton,Everton
273,582,24,Bournemouth,0,True,2024-08-31T14:00:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-3980,24853,833,4813,582,Jake O'Brien,47,DEF,Southampton,Everton,Everton
274,603,24,Bournemouth,0,True,2024-08-31T14:00:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,3290,19217,6447,3157,603,Harrison Armstrong,45,MID,Southampton,Everton,Everton
275,614,24,Bournemouth,0,True,2024-08-31T14:00:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,246,1131,466,220,614,Jenson Metcalfe,45,MID,Southampton,Everton,Everton
276,624,31,Aston Villa,0,False,2024-09-14T16:30:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,3299,16282,4709,1410,624,Asmir Begovic,40,GKP,Southampton,Everton,Everton
277,627,31,Aston Villa,0,False,2024-09-14T16:30:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,745,4649,1336,591,627,Roman Dixon,40,DEF,Southampton,Everton,Everton
278,651,55,Crystal Palace,2,True,2024-09-28T14:00:00Z,2,1,6,82,0,0,0,1,0,0,0,0,0,0,0,15,15.8,1.8,0.0,1.8,1,0.00,0.01,0.01,0.92,50,93,586,204,111,651,Orel Mangala,50,MID,Southampton,Everton,Everton
279,10,25,Ipswich,0,False,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,194,5122,1135,941,10,Reiss Nelson,50,MID,Fulham,Brentford,Fulham
280,19,25,Ipswich,2,False,2024-08-31T14:00:00Z,1,1,3,71,0,0,0,1,0,0,0,0,0,0,0,14,1.8,3.7,10.0,1.6,1,0.17,0.01,0.18,0.36,56,915755,2626644,1022015,106260,19,Emile Smith Rowe,57,MID,Fulham,Brentford,Fulham
