,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
188,183,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1071,23610,0,1071,183,Đorđe Petrović,44,GKP,Man Utd,Chelsea,Chelsea
189,184,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1458,26173,980,2438,184,Renato Palma Veiga,45,MID,Man Utd,Chelsea,Chelsea
190,185,95,Man Utd,3,False,2024-11-03T16:30:00Z,1,1,10,90,0,0,0,1,0,0,0,0,0,3,0,8,19.4,0.0,0.0,1.9,1,0.00,0.00,0.00,1.98,47,-27503,1238532,30616,58119,185,Robert Sánchez,47,GKP,Man Utd,Chelsea,Chelsea
191,187,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-1241,18561,425,1666,187,Tosin Adarabioyo,43,DEF,Man Utd,Chelsea,Chelsea
192,189,95,Man Utd,2,False,2024-11-03T16:30:00Z,1,1,10,90,0,0,0,1,0,0,0,0,0,0,0,16,20.4,0.8,4.0,2.5,1,0.00,0.00,0.00,1.98,45,-1171,50884,1967,3138,189,Wesley Fofana,45,DEF,Man Utd,Chelsea,Chelsea
193,386,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-100933,143404,596,101529,386,Jadon Sancho,63,MID,Man Utd,Chelsea,Chelsea
194,560,95,Man Utd,2,False,2024-11-03T16:30:00Z,1,1,10,90,0,0,0,1,0,0,0,0,0,0,0,10,8.0,2.4,17.0,2.7,1,0.06,0.01,0.07,1.98,62,17494,70829,20581,3087,560,Pedro Lomba Neto,62,MID,Man Utd,Chelsea,Chelsea
195,575,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-93,2527,0,93,575,Caleb Wiley,40,DEF,Man Utd,Chelsea,Chelsea
196,581,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-669,21439,146,815,581,Filip Jørgensen,42,GKP,Man Utd,Chelsea,Chelsea
197,11,100,Wolves,2,False,2024-11-02T17:30:00Z,2,2,10,83,0,0,0,2,0,0,0,0,0,0,0,9,11.8,22.3,24.0,5.8,1,0.12,0.06,0.18,1.38,59,-12880,78624,2608,15488,11,Eddie Nketiah,59,FWD,Wolves,Crystal Palace,Crystal Palace
198,159,100,Wolves,7,False,2024-11-02T17:30:00Z,2,2,10,90,1,0,0,2,0,0,0,0,0,0,0,24,53.2,11.0,21.0,8.5,1,0.06,0.00,0.06,1.53,44,10415,27933,11219,804,159,Trevoh Chalobah,44,DEF,Wolves,Crystal Palace,Crystal Palace
199,190,100,Wolves,0,False,2024-11-02T17:30:00Z,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-775,13791,0,775,190,Naouirou Ahamada,45,MID,Wolves,Crystal Palace,Crystal Palace
200,193,100,Wolves,1,False,2024-11-02T17:30:00Z,2,2,10,10,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.2,0.0,0.0,0,0.00,0.00,0.00,0.15,49,-345,5996,68,413,193,Cheick Doucouré,49,MID,Wolves,Crystal Palace,Crystal Palace
201,194,100,Wolves,0,False,2024-11-02T17:30:00Z,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-679,11162,35,714,194,Chris Richards,44,DEF,Wolves,Crystal Palace,Crystal Palace
202,195,100,Wolves,0,False,2024-11-02T17:30:00Z,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-236,5589,15,251,195,Chadi Riad Dnanou,43,DEF,Wolves,Crystal Palace,Crystal Palace
203,196,100,Wolves,1,False,2024-11-02T17:30:00Z,2,2,10,6,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,0.15,44,-323,11585,177,500,196,Nathaniel Clyne,44,DEF,Wolves,Crystal Palace,Crystal Palace
204,197,100,Wolves,0,False,2024-11-02T17:30:00Z,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-9,295,0,9,197,Malcolm Ebiowei,45,MID,Wolves,Crystal Palace,Crystal Palace
205,199,100,Wolves,0,False,2024-11-02T17:30:00Z,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,67,-203154,1208482,42314,245468,199,Eberechi Eze,67,MID,Wolves,Crystal Palace,Crystal Palace
206,200,100,Wolves,7,False,2024-11-02T17:30:00Z,2,2,10,90,1,0,0,2,0,0,0,0,0,0,0,22,53.8,1.6,38.0,9.3,1,0.72,0.01,0.73,1.53,44,41347,718228,58153,16806,200,Marc Guéhi,44,DEF,Wolves,Crystal Palace,Crystal Palace
207,201,100,Wolves,2,False,2024-11-02T17:30:00Z,2,2,10,90,0,0,0,2,0,0,0,0,0,4,0,9,26.8,0.0,0.0,2.7,1,0.00,0.00,0.00,1.53,44,34292,1132023,59704,25412,201,Dean Henderson,44,GKP,Wolves,Crystal Palace,Crystal Palace
208,202,100,Wolves,0,False,2024-11-02T17:30:00Z,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-136,8599,146,282,202,Rob Holding,43,DEF,Wolves,Crystal Palace,Crystal Palace
209,203,100,Wolves,1,False,2024-11-02T17:30:00Z,2,2,10,79,0,0,0,2,0,0,0,1,0,0,0,5,0.6,5.8,5.0,1.1,1,0.21,0.03,0.24,1.38,49,54,3876,226,172,203,Will Hughes,49,MID,Wolves,Crystal Palace,Crystal Palace
210,205,100,Wolves,2,False,2024-11-02T17:30:00Z,2,2,10,90,0,0,0,2,0,0,0,0,0,0,0,13,20.2,41.3,23.0,8.5,1,0.15,0.20,0.35,1.53,51,-165,16109,995,1160,205,Daichi Kamada,51,MID,Wolves,Crystal Palace,Crystal Palace
211,206,100,Wolves,0,False,2024-11-02T17:30:00Z,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-626,5583,130,756,206,Jefferson Lerma Solís,48,MID,Wolves,Crystal Palace,Crystal Palace
212,207,100,Wolves,2,False,2024-11-02T17:30:00Z,2,2,10,90,0,0,0,2,0,0,0,0,0,0,0,4,7.0,23.8,16.0,4.7,1,0.35,0.03,0.38,1.53,73,13109,337002,34430,21321,207,Jean-Philippe Mateta,73,FWD,Wolves,Crystal Palace,Crystal Palace
213,208,100,Wolves,0,False,2024-11-02T17:30:00Z,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-4039,57988,298,4337,208,Matheus França de Oliveira,44,MID,Wolves,Crystal Palace,Crystal Palace
214,209,100,Wolves,0,False,2024-11-02T17:30:00Z,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1265,66564,416,1681,209,Remi Matthews,40,GKP,Wolves,Crystal Palace,Crystal Palace
215,210,100,Wolves,1,False,2024-11-02T17:30:00Z,2,2,10,90,0,0,0,2,0,0,0,0,0,0,0,8,8.2,16.3,5.0,3.0,1,0.06,0.11,0.17,1.53,49,12891,179603,19340,6449,210,Tyrick Mitchell,49,DEF,Wolves,Crystal Palace,Crystal Palace
216,211,100,Wolves,3,False,2024-11-02T17:30:00Z,2,2,10,90,0,1,0,2,0,0,0,1,0,0,0,4,20.4,12.7,13.0,4.6,1,0.38,0.01,0.39,1.53,48,875,182647,8610,7735,211,Daniel Muñoz,48,DEF,Wolves,Crystal Palace,Crystal Palace
217,212,100,Wolves,0,False,2024-11-02T17:30:00Z,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2,145,0,2,212,David Ozoh,45,MID,Wolves,Crystal Palace,Crystal Palace
218,213,100,Wolves,0,False,2024-11-02T17:30:00Z,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-325,4743,0,325,213,Jesurun Rak-Sakyi,45,MID,Wolves,Crystal Palace,Crystal Palace
219,214,100,Wolves,1,False,2024-11-02T17:30:00Z,2,2,10,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,0.07,47,133,7471,640,507,214,Jeffrey Schlupp,47,MID,Wolves,Crystal Palace,Crystal Palace
220,215,100,Wolves,0,False,2024-11-02T17:30:00Z,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-566,10739,155,721,215,Joel Ward,43,DEF,Wolves,Crystal Palace,Crystal Palace
221,216,100,Wolves,0,False,2024-11-02T17:30:00Z,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-2003,28429,1144,3147,216,Adam Wharton,48,MID,Wolves,Crystal Palace,Crystal Palace
222,445,100,Wolves,0,False,2024-11-02T17:30:00Z,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-28164,1346526,5531,33695,445,Matt Turner,40,GKP,Wolves,Crystal Palace,Crystal Palace
223,585,100,Wolves,2,False,2024-11-02T17:30:00Z,2,2,10,89,0,0,0,2,0,0,0,0,0,0,0,9,14.8,29.4,66.0,11.0,1,0.46,0.04,0.50,1.45,57,1314,20933,2530,1216,585,Ismaïla Sarr,57,MID,Wolves,Crystal Palace,Crystal Palace
224,156,98,Southampton,0,False,2024-11-02T15:00:00Z,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-207,5647,33,240,156,Armando Broja,54,FWD,Southampton,Everton,Everton
225,217,98,Southampton,0,False,2024-11-02T15:00:00Z,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,52,-1145,24264,1445,2590,217,Abdoulaye Doucouré,52,MID,Southampton,Everton,Everton
226,218,98,Southampton,1,False,2024-11-02T15:00:00Z,1,0,10,28,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,7.0,0.6,0,0.69,0.00,0.69,0.32,50,2672,71270,7691,5019,218,Norberto Bercique Gomes Betuncal,50,FWD,Southampton,Everton,Everton
227,219,98,Southampton,1,False,2024-11-02T15:00:00Z,1,0,10,2,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.3,0.0,0.1,0,0.00,0.00,0.00,0.00,48,7083,85233,9381,2298,219,Jarrad Branthwaite,48,DEF,Southampton,Everton,Everton
228,220,98,Southampton,2,False,2024-11-02T15:00:00Z,1,0,10,61,0,0,1,0,0,0,0,0,0,0,0,6,1.2,0.3,13.0,1.5,1,0.09,0.00,0.09,0.43,60,-79429,527876,22571,102000,220,Dominic Calvert-Lewin,59,FWD,Southampton,Everton,Everton
229,221,98,Southampton,0,False,2024-11-02T15:00:00Z,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,164,3743,369,205,221,Séamus Coleman,43,DEF,Southampton,Everton,Everton
230,222,98,Southampton,2,False,2024-11-02T15:00:00Z,1,0,10,90,0,0,0,1,0,0,0,0,0,0,0,10,15.8,13.7,6.0,3.6,1,0.03,0.11,0.14,0.74,49,285,5957,633,348,222,Idrissa Gueye,49,MID,Southampton,Everton,Everton
231,223,98,Southampton,0,False,2024-11-02T15:00:00Z,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-156,1748,15,171,223,James Garner,50,MID,Southampton,Everton,Everton
232,224,98,Southampton,1,False,2024-11-02T15:00:00Z,1,0,10,28,0,0,0,1,0,0,0,0,0,0,0,-3,0.0,0.5,5.0,0.2,0,0.33,0.00,0.33,0.32,53,1953,16755,3038,1085,224,Jack Harrison,53,MID,Southampton,Everton,Everton
233,225,98,Southampton,0,False,2024-11-02T15:00:00Z,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1522,25305,0,1522,225,Mason Holgate,40,DEF,Southampton,Everton,Everton
234,226,98,Southampton,0,False,2024-11-02T15:00:00Z,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-14246,78753,81,14327,226,Tim Iroegbunam,45,MID,Southampton,Everton,Everton
235,227,98,Southampton,0,False,2024-11-02T15:00:00Z,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-862,46029,377,1239,227,João Neves Virgínia,40,GKP,Southampton,Everton,Everton
236,228,98,Southampton,1,False,2024-11-02T15:00:00Z,1,0,10,90,0,0,0,1,0,0,0,1,0,0,0,2,13.6,0.6,19.0,3.3,1,0.10,0.00,0.10,0.74,43,232659,1220911,252830,20171,228,Michael Keane,43,DEF,Southampton,Everton,Everton
237,229,98,Southampton,0,False,2024-11-02T15:00:00Z,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-2696,37704,0,2696,229,Neal Maupay,49,FWD,Southampton,Everton,Everton
238,230,98,Southampton,2,False,2024-11-02T15:00:00Z,1,0,10,90,0,0,0,1,0,0,0,0,0,0,0,14,12.8,26.8,2.0,4.2,1,0.00,0.09,0.09,0.74,58,-120049,1265079,88291,208340,230,Dwight McNeil,58,MID,Southampton,Everton,Everton
239,231,98,Southampton,2,False,2024-11-02T15:00:00Z,1,0,10,90,0,0,0,1,0,0,0,0,0,0,0,9,14.4,5.6,7.0,2.7,1,0.03,0.03,0.06,0.74,43,12304,458778,25920,13616,231,Vitalii Mykolenko,43,DEF,Southampton,Everton,Everton
240,232,98,Southampton,2,False,2024-11-02T15:00:00Z,1,0,10,61,0,0,1,0,0,0,0,0,0,0,0,6,4.0,1.6,29.0,3.5,1,0.03,0.00,0.03,0.43,54,1932,150162,17657,15725,232,Iliman Ndiaye,54,FWD,Southampton,Everton,Everton
241,234,98,Southampton,0,False,2024-11-02T15:00:00Z,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,102,1529,180,78,234,Nathan Patterson,44,DEF,Southampton,Everton,Everton
242,235,98,Southampton,2,False,2024-11-02T15:00:00Z,1,0,10,90,0,0,0,1,0,0,0,0,0,1,0,7,12.6,0.1,0.0,1.3,1,0.00,0.01,0.01,0.74,49,63474,1107599,87088,23614,235,Jordan Pickford,49,GKP,Southampton,Everton,Everton
243,236,98,Southampton,1,False,2024-11-02T15:00:00Z,1,0,10,90,0,0,0,1,0,0,0,1,0,0,0,14,17.8,10.9,10.0,3.9,1,0.02,0.45,0.47,0.74,48,15191,166420,22693,7502,236,James Tarkowski,48,DEF,Southampton,Everton,Everton
244,237,98,Southampton,0,False,2024-11-02T15:00:00Z,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-30,1214,64,94,237,Youssef Ramalho Chermiti,49,FWD,Southampton,Everton,Everton
245,238,98,Southampton,2,False,2024-11-02T15:00:00Z,1,0,10,90,0,0,0,1,0,0,0,0,0,0,0,6,13.2,32.4,2.0,4.8,1,0.00,0.04,0.04,0.74,45,57104,130271,60867,3763,238,Ashley Young,45,DEF,Southampton,Everton,Everton
246,577,98,Southampton,2,False,2024-11-02T15:00:00Z,1,0,10,87,0,0,0,1,0,0,0,0,0,0,0,21,22.2,34.0,22.0,7.8,1,0.08,0.14,0.22,0.74,51,-158,6729,167,325,577,Jesper Lindstrøm,51,MID,Southampton,Everton,Everton
247,582,98,Southampton,0,False,2024-11-02T15:00:00Z,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-477,17515,485,962,582,Jake O'Brien,47,DEF,Southampton,Everton,Everton
248,603,98,Southampton,0,False,2024-11-02T15:00:00Z,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-449,23512,1018,1467,603,Harrison Armstrong,45,MID,Southampton,Everton,Everton
249,614,98,Southampton,0,False,2024-11-02T15:00:00Z,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-14,546,0,14,614,Jenson Metcalfe,45,MID,Southampton,Everton,Everton
250,10,92,Brentford,2,True,2024-11-04T20:00:00Z,2,1,10,81,0,0,0,1,0,0,0,0,0,0,0,16,13.8,45.5,64.0,12.3,1,0.26,0.11,0.37,0.18,50,-546,10499,549,1095,10,Reiss Nelson,50,MID,Fulham,Brentford,Fulham
251,19,92,Brentford,2,True,2024-11-04T20:00:00Z,2,1,10,81,0,0,0,1,0,0,0,0,0,0,0,19,21.8,57.0,26.0,10.5,1,0.12,0.29,0.41,0.18,57,123592,2874430,228632,105040,19,Emile Smith Rowe,57,MID,Fulham,Brentford,Fulham
252,191,92,Brentford,2,True,2024-11-04T20:00:00Z,2,1,10,90,0,0,0,1,0,0,0,0,0,0,0,7,10.4,3.6,18.0,3.2,1,0.05,0.03,0.08,0.59,43,-32126,755247,8011,40137,191,Joachim Andersen,43,DEF,Fulham,Brentford,Fulham
253,239,92,Brentford,4,True,2024-11-04T20:00:00Z,2,1,10,25,0,1,0,0,0,0,0,0,0,0,0,16,23.0,26.1,23.0,7.2,0,0.17,0.07,0.24,0.41,51,-5136,392531,31046,36182,239,Adama Traoré,51,MID,Fulham,Brentford,Fulham
254,240,92,Brentford,2,True,2024-11-04T20:00:00Z,2,1,10,64,0,0,0,1,0,0,0,0,0,0,0,11,5.0,20.8,5.0,3.1,1,0.10,0.25,0.35,0.18,53,-10200,177393,7566,17766,240,Andreas Hoelgebaum Pereira,53,MID,Fulham,Brentford,Fulham
255,241,92,Brentford,2,True,2024-11-04T20:00:00Z,2,1,10,90,0,0,0,1,0,0,0,0,0,0,0,14,18.2,3.7,14.0,3.6,1,0.06,0.02,0.08,0.59,45,640,44828,2533,1893,241,Calvin Bassey,45,DEF,Fulham,Brentford,Fulham
256,242,92,Brentford,0,True,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-476,49370,548,1024,242,Steven Benda,40,GKP,Fulham,Brentford,Fulham
257,243,92,Brentford,1,True,2024-11-04T20:00:00Z,2,1,10,8,0,0,0,0,0,0,0,0,0,0,0,4,3.0,16.3,0.0,1.9,0,0.00,0.03,0.03,0.41,48,-41,3609,157,198,243,Tom Cairney,48,MID,Fulham,Brentford,Fulham
258,244,92,Brentford,1,True,2024-11-04T20:00:00Z,2,1,10,17,0,0,0,0,0,0,0,0,0,0,0,6,6.6,1.1,21.0,2.9,0,0.06,0.01,0.07,0.41,42,-9126,81731,524,9650,244,Timothy Castagne,42,DEF,Fulham,Brentford,Fulham
259,245,92,Brentford,0,True,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-194,25389,581,775,245,Issa Diop,44,DEF,Fulham,Brentford,Fulham
260,246,92,Brentford,0,True,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-17,533,0,17,246,Luke Harris,45,MID,Fulham,Brentford,Fulham
261,247,92,Brentford,2,True,2024-11-04T20:00:00Z,2,1,10,90,0,0,0,1,0,0,0,0,0,0,0,16,17.8,50.8,17.0,8.6,1,0.10,0.34,0.44,0.59,55,94891,214850,102628,7737,247,Alex Iwobi,55,MID,Fulham,Brentford,Fulham
262,248,92,Brentford,2,True,2024-11-04T20:00:00Z,2,1,10,90,0,0,0,1,0,0,0,0,0,1,0,11,13.0,0.0,0.0,1.3,1,0.00,0.00,0.00,0.59,50,6199,266834,14782,8583,248,Bernd Leno,50,GKP,Fulham,Brentford,Fulham
263,249,92,Brentford,0,True,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-431,4412,7,438,249,Saša Lukić,49,MID,Fulham,Brentford,Fulham
264,250,92,Brentford,0,True,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1101,22630,0,1101,250,Kevin Mbabu,40,DEF,Fulham,Brentford,Fulham
265,251,92,Brentford,0,True,2024-11-04T20:00:00Z,2,1,10,17,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.41,57,-30577,219840,2631,33208,251,Rodrigo Muniz Carvalho,56,FWD,Fulham,Brentford,Fulham
266,252,92,Brentford,2,True,2024-11-04T20:00:00Z,2,1,10,72,0,0,0,1,0,0,0,0,0,0,0,7,4.6,4.1,20.0,2.9,1,0.08,0.01,0.09,0.18,58,158936,1215554,226375,67439,252,Raúl Jiménez,58,FWD,Fulham,Brentford,Fulham
267,253,92,Brentford,0,True,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-22,655,0,22,253,Tim Ream,45,DEF,Fulham,Brentford,Fulham
268,254,92,Brentford,0,True,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-70,3938,128,198,254,Harrison Reed,48,MID,Fulham,Brentford,Fulham
269,255,92,Brentford,6,True,2024-11-04T20:00:00Z,2,1,10,90,0,1,0,1,0,0,0,0,0,0,1,26,39.2,41.5,20.0,10.1,1,0.00,0.33,0.33,0.59,47,3926,1648624,60348,56422,255,Antonee Robinson,47,DEF,Fulham,Brentford,Fulham
270,256,92,Brentford,0,True,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-206,4819,0,206,256,Jay Stansfield,50,FWD,Fulham,Brentford,Fulham
271,257,92,Brentford,2,True,2024-11-04T20:00:00Z,2,1,10,72,0,0,0,1,0,0,0,0,0,0,0,12,26.8,4.5,14.0,4.5,1,0.06,0.03,0.09,0.18,45,1345,40402,3045,1700,257,Kenny Tete,45,DEF,Fulham,Brentford,Fulham
272,258,92,Brentford,0,True,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,61,34060,1726,1665,258,Carlos Vinícius Alves Morais,50,FWD,Fulham,Brentford,Fulham
273,259,92,Brentford,13,True,2024-11-04T20:00:00Z,2,1,10,8,2,0,0,0,0,0,0,1,0,0,3,44,65.4,1.8,39.0,10.6,0,0.30,0.01,0.31,0.41,52,-67,11780,487,554,259,Harry Wilson,52,MID,Fulham,Brentford,Fulham
274,579,92,Brentford,0,True,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-453,13194,144,597,579,Ryan Sessegnon,42,DEF,Fulham,Brentford,Fulham
275,586,92,Brentford,0,True,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-33,4353,71,104,586,Jorge Cuenca Barreno,44,DEF,Fulham,Brentford,Fulham
276,604,92,Brentford,0,True,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-163,10380,407,570,604,Josh King,45,MID,Fulham,Brentford,Fulham
277,605,92,Brentford,0,True,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-44,3847,154,198,605,Martial Godo,45,MID,Fulham,Brentford,Fulham
278,260,93,Leicester,0,True,2024-11-02T15:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,584,34458,3670,3086,260,Ali Al-Hamadi,48,FWD,Ipswich,Leicester,Ipswich
279,261,93,Leicester,0,True,2024-11-02T15:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-67,2042,0,67,261,Elkan Baggott,40,DEF,Ipswich,Leicester,Ipswich
280,262,93,Leicester,0,True,2024-11-02T15:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-15,1038,76,91,262,Nathan Broadhead,49,MID,Ipswich,Leicester,Ipswich
281,263,93,Leicester,2,True,2024-11-02T15:00:00Z,1,1,10,90,0,0,0,1,0,0,0,0,0,0,0,9,17.8,0.8,0.0,1.9,1,0.00,0.00,0.00,1.55,39,16143,146037,23588,7445,263,Cameron Burgess,39,DEF,Ipswich,Leicester,Ipswich
282,264,93,Leicester,1,True,2024-11-02T15:00:00Z,1,1,10,9,0,0,0,1,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,1.16,49,-57,4156,253,310,264,Wes Burns,49,MID,Ipswich,Leicester,Ipswich
283,265,93,Leicester,2,True,2024-11-02T15:00:00Z,1,1,10,80,0,0,1,0,0,0,0,1,0,0,0,1,0.0,8.6,5.0,0.9,1,0.16,0.04,0.20,0.39,52,495,12242,998,503,265,Conor Chaplin,52,MID,Ipswich,Leicester,Ipswich
