,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
191,166,9,Man City,1,True,2024-08-18T15:30:00Z,0,2,1,24,0,0,0,1,0,0,0,0,0,0,0,4,2.0,1.6,0.0,0.4,0,0.00,0.01,0.01,0.11,60,0,23669,0,0,166,Kiernan Dewsbury-Hall,56,MID,Man Utd,Chelsea,Chelsea
192,167,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,39895,0,0,167,Axel Disasi,43,DEF,Man Utd,Chelsea,Chelsea
193,168,9,Man City,2,True,2024-08-18T15:30:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,16,9.6,10.0,26.0,4.6,1,0.22,0.08,0.30,0.77,50,0,118384,0,0,168,Enzo Fernández,49,MID,Man Utd,Chelsea,Chelsea
194,169,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,0,80385,0,0,169,Conor Gallagher,59,MID,Man Utd,Chelsea,Chelsea
195,170,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,10496,0,0,170,Alfie Gilchrist,40,DEF,Man Utd,Chelsea,Chelsea
196,171,9,Man City,1,True,2024-08-18T15:30:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,0,7.0,2.8,6.0,1.6,1,0.00,0.07,0.07,0.77,50,0,265669,0,0,171,Malo Gusto,49,DEF,Man Utd,Chelsea,Chelsea
197,172,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,9795,0,0,172,Reece James,49,DEF,Man Utd,Chelsea,Chelsea
198,173,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,3460,0,0,173,Omari Kellyman,44,MID,Man Utd,Chelsea,Chelsea
199,174,9,Man City,2,True,2024-08-18T15:30:00Z,0,2,1,65,0,0,0,1,0,0,0,0,0,0,0,18,15.2,13.5,0.0,2.9,1,0.00,0.18,0.18,0.66,45,0,77766,0,0,174,Roméo Lavia,45,MID,Man Utd,Chelsea,Chelsea
200,175,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,0,54070,0,0,175,Romelu Lukaku Bolingoli,63,FWD,Man Utd,Chelsea,Chelsea
201,176,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,716,0,0,176,Malang Sarr,45,DEF,Man Utd,Chelsea,Chelsea
202,177,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,0,36421,0,0,177,Noni Madueke,65,MID,Man Utd,Chelsea,Chelsea
203,178,9,Man City,1,True,2024-08-18T15:30:00Z,0,2,1,24,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.11,50,0,62388,0,0,178,Marc Guiu Paz,48,FWD,Man Utd,Chelsea,Chelsea
204,179,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,0,29901,0,0,179,Mykhailo Mudryk,62,MID,Man Utd,Chelsea,Chelsea
205,180,9,Man City,2,True,2024-08-18T15:30:00Z,0,2,1,65,0,0,0,1,0,0,0,0,0,0,0,3,4.6,23.6,23.0,5.1,1,0.47,0.06,0.53,0.66,75,0,159569,0,0,180,Nicolas Jackson,79,FWD,Man Utd,Chelsea,Chelsea
206,181,9,Man City,1,True,2024-08-18T15:30:00Z,0,2,1,57,0,0,0,1,0,0,0,0,0,0,0,6,7.8,13.5,13.0,3.4,1,0.15,0.06,0.21,0.66,65,0,1446069,0,0,181,Christopher Nkunku,60,MID,Man Utd,Chelsea,Chelsea
207,182,9,Man City,2,True,2024-08-18T15:30:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,18,20.4,37.8,10.0,6.8,1,0.07,0.19,0.26,0.77,105,0,3210033,0,0,182,Cole Palmer,109,MID,Man Utd,Chelsea,Chelsea
208,183,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,70701,0,0,183,Đorđe Petrović,44,GKP,Man Utd,Chelsea,Chelsea
209,184,9,Man City,1,True,2024-08-18T15:30:00Z,0,2,1,10,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.5,0.0,0.0,0,0.00,0.00,0.00,0.08,45,0,7438,0,0,184,Renato Palma Veiga,45,MID,Man Utd,Chelsea,Chelsea
210,185,9,Man City,2,True,2024-08-18T15:30:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,3,0,7,23.4,0.0,0.0,2.3,1,0.00,0.00,0.00,0.77,45,0,226022,0,0,185,Robert Sánchez,47,GKP,Man Utd,Chelsea,Chelsea
211,187,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,23505,0,0,187,Tosin Adarabioyo,44,DEF,Man Utd,Chelsea,Chelsea
212,189,9,Man City,1,True,2024-08-18T15:30:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,3,11.6,1.3,6.0,1.9,1,0.04,0.01,0.05,0.77,45,0,22753,0,0,189,Wesley Fofana,45,DEF,Man Utd,Chelsea,Chelsea
213,386,1,Fulham,0,True,2024-08-16T19:00:00Z,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,0,33031,0,0,386,Jadon Sancho,64,MID,Man Utd,Chelsea,Chelsea
214,560,9,Man City,1,True,2024-08-18T15:30:00Z,0,2,1,32,0,0,0,1,0,0,0,0,0,0,0,6,7.4,26.7,9.0,4.3,0,0.04,0.16,0.20,0.11,65,0,100779,0,0,560,Pedro Lomba Neto,62,MID,Man Utd,Chelsea,Chelsea
215,575,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,5717,0,0,575,Caleb Wiley,40,DEF,Man Utd,Chelsea,Chelsea
216,581,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,30077,0,0,581,Filip Jørgensen,43,GKP,Man Utd,Chelsea,Chelsea
217,621,20,Wolves,6,False,2024-08-25T13:00:00Z,2,6,2,22,1,0,0,0,0,0,0,0,0,0,0,25,34.6,0.8,22.0,5.7,0,0.19,0.01,0.20,0.12,65,10563,16637,11987,1424,621,João Félix Sequeira,61,MID,Man Utd,Chelsea,Chelsea
218,11,2,Wolves,0,True,2024-08-17T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,0,31675,0,0,11,Eddie Nketiah,59,FWD,Wolves,Crystal Palace,Crystal Palace
219,159,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,15983,0,0,159,Trevoh Chalobah,44,DEF,Wolves,Crystal Palace,Crystal Palace
220,190,8,Brentford,0,False,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,33112,0,0,190,Naouirou Ahamada,45,MID,Wolves,Crystal Palace,Crystal Palace
221,193,8,Brentford,1,False,2024-08-18T13:00:00Z,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,4,0.4,2.8,0.0,0.3,0,0.00,0.00,0.00,0.00,50,0,8122,0,0,193,Cheick Doucouré,49,MID,Wolves,Crystal Palace,Crystal Palace
222,194,8,Brentford,0,False,2024-08-18T13:00:00Z,2,1,1,83,0,0,0,2,0,0,0,1,0,0,0,1,16.4,1.8,0.0,1.8,1,0.00,0.01,0.01,1.59,45,0,15846,0,0,194,Chris Richards,44,DEF,Wolves,Crystal Palace,Crystal Palace
223,195,8,Brentford,0,False,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,12507,0,0,195,Chadi Riad Dnanou,43,DEF,Wolves,Crystal Palace,Crystal Palace
224,196,8,Brentford,0,False,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,10517,0,0,196,Nathaniel Clyne,44,DEF,Wolves,Crystal Palace,Crystal Palace
225,197,8,Brentford,0,False,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,716,0,0,197,Malcolm Ebiowei,45,MID,Wolves,Crystal Palace,Crystal Palace
226,199,8,Brentford,2,False,2024-08-18T13:00:00Z,2,1,1,90,0,0,0,2,0,0,0,0,0,0,0,14,12.4,6.8,65.0,8.4,1,0.41,0.05,0.46,1.59,70,0,2972520,0,0,199,Eberechi Eze,67,MID,Wolves,Crystal Palace,Crystal Palace
227,200,8,Brentford,0,False,2024-08-18T13:00:00Z,2,1,1,90,0,0,0,2,0,0,0,1,0,0,0,9,21.0,2.6,0.0,2.4,1,0.00,0.02,0.02,1.59,45,0,643172,0,0,200,Marc Guéhi,44,DEF,Wolves,Crystal Palace,Crystal Palace
228,201,8,Brentford,2,False,2024-08-18T13:00:00Z,2,1,1,90,0,0,0,2,0,0,0,0,0,3,0,5,26.4,0.0,0.0,2.6,1,0.00,0.00,0.00,1.59,45,0,1563145,0,0,201,Dean Henderson,44,GKP,Wolves,Crystal Palace,Crystal Palace
229,202,8,Brentford,0,False,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,8984,0,0,202,Rob Holding,43,DEF,Wolves,Crystal Palace,Crystal Palace
230,203,8,Brentford,2,False,2024-08-18T13:00:00Z,2,1,1,83,0,0,0,2,0,0,0,0,0,0,0,10,14.2,14.0,4.0,3.2,1,0.00,0.05,0.05,1.59,50,0,4041,0,0,203,Will Hughes,49,MID,Wolves,Crystal Palace,Crystal Palace
231,205,8,Brentford,1,False,2024-08-18T13:00:00Z,2,1,1,69,0,0,0,1,0,0,0,1,0,0,0,2,7.8,25.0,4.0,3.7,1,0.00,0.06,0.06,0.64,55,0,50612,0,0,205,Daichi Kamada,51,MID,Wolves,Crystal Palace,Crystal Palace
232,206,8,Brentford,1,False,2024-08-18T13:00:00Z,2,1,1,16,0,0,0,1,0,0,0,0,0,0,0,7,3.4,14.4,0.0,1.8,0,0.00,0.32,0.32,0.95,50,0,5376,0,0,206,Jefferson Lerma Solís,48,MID,Wolves,Crystal Palace,Crystal Palace
233,207,8,Brentford,1,False,2024-08-18T13:00:00Z,2,1,1,45,0,0,0,1,0,0,0,0,0,0,0,1,0.0,3.1,4.0,0.7,1,0.00,0.01,0.01,0.50,75,0,542468,0,0,207,Jean-Philippe Mateta,73,FWD,Wolves,Crystal Palace,Crystal Palace
234,208,8,Brentford,0,False,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,11416,0,0,208,Matheus França de Oliveira,44,MID,Wolves,Crystal Palace,Crystal Palace
235,209,8,Brentford,0,False,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,90762,0,0,209,Remi Matthews,40,GKP,Wolves,Crystal Palace,Crystal Palace
236,210,8,Brentford,1,False,2024-08-18T13:00:00Z,2,1,1,90,0,0,0,2,0,0,0,0,0,0,0,6,13.8,27.0,6.0,4.7,1,0.12,0.03,0.15,1.59,50,0,224405,0,0,210,Tyrick Mitchell,49,DEF,Wolves,Crystal Palace,Crystal Palace
237,211,8,Brentford,4,False,2024-08-18T13:00:00Z,2,1,1,90,0,1,0,2,0,0,0,0,0,0,0,11,12.2,13.4,6.0,3.2,1,0.00,0.02,0.02,1.59,50,0,387466,0,0,211,Daniel Muñoz,48,DEF,Wolves,Crystal Palace,Crystal Palace
238,212,8,Brentford,0,False,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,417,0,0,212,David Ozoh,45,MID,Wolves,Crystal Palace,Crystal Palace
239,213,8,Brentford,0,False,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,20807,0,0,213,Jesurun Rak-Sakyi,45,MID,Wolves,Crystal Palace,Crystal Palace
240,214,8,Brentford,0,False,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,9877,0,0,214,Jeffrey Schlupp,47,MID,Wolves,Crystal Palace,Crystal Palace
241,215,8,Brentford,0,False,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,12469,0,0,215,Joel Ward,43,DEF,Wolves,Crystal Palace,Crystal Palace
242,216,8,Brentford,2,False,2024-08-18T13:00:00Z,2,1,1,73,0,0,0,1,0,0,0,0,0,0,0,18,14.2,1.8,18.0,3.4,1,0.09,0.02,0.11,0.64,50,0,43419,0,0,216,Adam Wharton,48,MID,Wolves,Crystal Palace,Crystal Palace
243,445,6,Bournemouth,0,True,2024-08-17T14:00:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,1752814,0,0,445,Matt Turner,40,GKP,Wolves,Crystal Palace,Crystal Palace
244,585,8,Brentford,1,False,2024-08-18T13:00:00Z,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0.00,0.00,0.00,0.00,60,0,29330,0,0,585,Ismaïla Sarr,57,MID,Wolves,Crystal Palace,Crystal Palace
245,644,23,Chelsea,0,False,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0,644,Franco Umeh-Chibueze,45,MID,Wolves,Crystal Palace,Crystal Palace
246,645,23,Chelsea,0,False,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0,645,Justin Devenny,45,MID,Wolves,Crystal Palace,Crystal Palace
247,646,23,Chelsea,0,False,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0,646,Asher Agbinone,45,MID,Wolves,Crystal Palace,Crystal Palace
248,647,23,Chelsea,0,False,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0,647,Kaden Rodney,45,MID,Wolves,Crystal Palace,Crystal Palace
249,650,34,Leicester,1,True,2024-09-14T14:00:00Z,2,2,4,90,0,0,0,2,0,0,0,0,0,0,0,5,16.0,11.8,2.0,3.0,1,0.00,0.04,0.04,1.23,45,1481,2507,1865,384,650,Maxence Lacroix,45,DEF,Wolves,Crystal Palace,Crystal Palace
250,666,66,Liverpool,0,True,2024-10-05T11:30:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0,666,Caleb Kporha,40,DEF,Wolves,Crystal Palace,Crystal Palace
251,156,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,7671,0,0,156,Armando Broja,54,FWD,Southampton,Everton,Everton
252,217,3,Brighton,2,True,2024-08-17T14:00:00Z,0,3,1,62,0,0,0,2,0,0,0,0,0,0,0,2,2.4,3.2,5.0,1.1,1,0.14,0.01,0.15,1.13,55,0,46194,0,0,217,Abdoulaye Doucouré,52,MID,Southampton,Everton,Everton
253,218,3,Brighton,1,True,2024-08-17T14:00:00Z,0,3,1,14,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.07,50,0,36900,0,0,218,Norberto Bercique Gomes Betuncal,50,FWD,Southampton,Everton,Everton
254,219,3,Brighton,0,True,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,229400,0,0,219,Jarrad Branthwaite,48,DEF,Southampton,Everton,Everton
255,220,3,Brighton,2,True,2024-08-17T14:00:00Z,0,3,1,75,0,0,0,2,0,0,0,0,0,0,0,5,0.0,1.8,6.0,0.8,1,0.00,0.01,0.01,1.36,60,0,172226,0,0,220,Dominic Calvert-Lewin,60,FWD,Southampton,Everton,Everton
256,221,3,Brighton,0,True,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,4723,0,0,221,Séamus Coleman,43,DEF,Southampton,Everton,Everton
257,222,3,Brighton,2,True,2024-08-17T14:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,6,2.4,2.8,3.0,0.8,1,0.02,0.01,0.03,1.43,50,0,5446,0,0,222,Idrissa Gueye,49,MID,Southampton,Everton,Everton
258,223,3,Brighton,0,True,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,2327,0,0,223,James Garner,50,MID,Southampton,Everton,Everton
259,224,3,Brighton,2,True,2024-08-17T14:00:00Z,0,3,1,84,0,0,0,2,0,0,0,0,0,0,0,9,9.8,16.3,32.0,5.8,1,0.14,0.26,0.40,1.36,55,0,15242,0,0,224,Jack Harrison,53,MID,Southampton,Everton,Everton
260,225,3,Brighton,1,True,2024-08-17T14:00:00Z,0,3,1,5,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.07,40,0,43592,0,0,225,Mason Holgate,40,DEF,Southampton,Everton,Everton
261,226,3,Brighton,2,True,2024-08-17T14:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,6,18.8,2.5,10.0,3.1,1,0.14,0.01,0.15,1.43,45,0,14609,0,0,226,Tim Iroegbunam,45,MID,Southampton,Everton,Everton
262,227,3,Brighton,0,True,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,59289,0,0,227,João Neves Virgínia,40,GKP,Southampton,Everton,Everton
263,228,3,Brighton,1,True,2024-08-17T14:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,0,12.2,0.4,4.0,1.7,1,0.01,0.01,0.02,1.43,40,0,195758,0,0,228,Michael Keane,42,DEF,Southampton,Everton,Everton
264,229,3,Brighton,0,True,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,154002,0,0,229,Neal Maupay,49,FWD,Southampton,Everton,Everton
265,230,3,Brighton,2,True,2024-08-17T14:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,8,9.2,19.7,0.0,2.9,1,0.00,0.16,0.16,1.43,55,0,79050,0,0,230,Dwight McNeil,58,MID,Southampton,Everton,Everton
266,231,3,Brighton,1,True,2024-08-17T14:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,-5,4.8,1.2,2.0,0.8,1,0.00,0.00,0.00,1.43,45,0,854973,0,0,231,Vitalii Mykolenko,43,DEF,Southampton,Everton,Everton
267,232,3,Brighton,1,True,2024-08-17T14:00:00Z,0,3,1,27,0,0,0,1,0,0,0,0,0,0,0,3,5.0,0.2,2.0,0.7,0,0.00,0.00,0.00,0.30,55,0,14764,0,0,232,Iliman Ndiaye,54,FWD,Southampton,Everton,Everton
268,234,3,Brighton,0,True,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,2504,0,0,234,Nathan Patterson,44,DEF,Southampton,Everton,Everton
269,235,3,Brighton,1,True,2024-08-17T14:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,2,0,2,23.8,0.0,0.0,2.4,1,0.00,0.02,0.02,1.43,50,0,1450939,0,0,235,Jordan Pickford,48,GKP,Southampton,Everton,Everton
270,236,3,Brighton,0,True,2024-08-17T14:00:00Z,0,3,1,90,0,0,0,3,0,0,0,1,0,0,0,-4,17.4,10.8,4.0,3.2,1,0.01,0.01,0.02,1.43,50,0,204385,0,0,236,James Tarkowski,48,DEF,Southampton,Everton,Everton
271,237,3,Brighton,0,True,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,1528,0,0,237,Youssef Ramalho Chermiti,49,FWD,Southampton,Everton,Everton
272,238,3,Brighton,-2,True,2024-08-17T14:00:00Z,0,3,1,65,0,0,0,3,0,0,0,0,1,0,0,-10,9.8,15.2,0.0,2.5,1,0.00,0.17,0.17,1.23,45,0,19370,0,0,238,Ashley Young,45,DEF,Southampton,Everton,Everton
273,577,3,Brighton,0,True,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,13030,0,0,577,Jesper Lindstrøm,52,MID,Southampton,Everton,Everton
274,582,3,Brighton,0,True,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,29022,0,0,582,Jake O'Brien,47,DEF,Southampton,Everton,Everton
275,603,3,Brighton,0,True,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,8422,0,0,603,Harrison Armstrong,45,MID,Southampton,Everton,Everton
276,614,3,Brighton,0,True,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0,614,Jenson Metcalfe,45,MID,Southampton,Everton,Everton
277,624,19,Spurs,0,False,2024-08-24T14:00:00Z,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,693,1653,768,75,624,Asmir Begovic,40,GKP,Southampton,Everton,Everton
278,627,19,Spurs,0,False,2024-08-24T14:00:00Z,4,0,2,90,0,0,0,4,0,0,0,0,0,0,0,0,15.4,0.3,0.0,1.6,1,0.00,0.00,0.00,2.43,40,0,0,0,0,627,Roman Dixon,40,DEF,Southampton,Everton,Everton
279,651,31,Aston Villa,1,False,2024-09-14T16:30:00Z,3,2,4,26,0,0,0,1,0,0,0,0,0,0,0,3,1.6,0.3,6.0,0.8,0,0.09,0.00,0.09,0.72,50,62,218,85,23,651,Orel Mangala,50,MID,Southampton,Everton,Everton
280,10,2,Wolves,0,True,2024-08-17T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,3576,0,0,10,Reiss Nelson,50,MID,Fulham,Brentford,Fulham
281,19,1,Man Utd,3,False,2024-08-16T19:00:00Z,1,0,1,63,0,0,1,0,0,0,0,0,0,0,0,11,4.0,3.8,0.0,0.8,1,0.00,0.00,0.00,1.50,55,0,1427753,0,0,19,Emile Smith Rowe,57,MID,Fulham,Brentford,Fulham
282,191,8,Brentford,0,False,2024-08-18T13:00:00Z,2,1,1,90,0,0,0,2,0,0,0,1,0,0,0,3,18.4,2.9,7.0,2.8,1,0.04,0.02,0.06,1.59,45,0,1762243,0,0,191,Joachim Andersen,43,DEF,Fulham,Brentford,Fulham
283,239,1,Man Utd,3,False,2024-08-16T19:00:00Z,1,0,1,77,0,0,1,0,0,0,0,0,0,0,0,5,1.0,3.8,14.0,1.9,1,0.10,0.02,0.12,1.57,50,0,21783,0,0,239,Adama Traoré,51,MID,Fulham,Brentford,Fulham
284,240,1,Man Utd,1,False,2024-08-16T19:00:00Z,1,0,1,90,0,0,0,1,0,0,0,1,0,0,0,15,11.0,83.0,2.0,9.6,1,0.00,0.16,0.16,1.77,55,0,356810,0,0,240,Andreas Hoelgebaum Pereira,53,MID,Fulham,Brentford,Fulham
285,241,1,Man Utd,1,False,2024-08-16T19:00:00Z,1,0,1,90,0,0,0,1,0,0,0,1,0,0,0,5,9.2,0.8,8.0,1.8,1,0.10,0.03,0.13,2.43,45,0,26833,0,0,241,Calvin Bassey,45,DEF,Fulham,Brentford,Fulham
286,242,1,Man Utd,0,False,2024-08-16T19:00:00Z,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,38417,0,0,242,Steven Benda,40,GKP,Fulham,Brentford,Fulham
287,243,1,Man Utd,0,False,2024-08-16T19:00:00Z,1,0,1,26,0,0,0,1,0,0,0,1,0,0,0,2,3.8,11.7,4.0,2.0,0,0.00,0.05,0.05,0.94,50,0,3772,0,0,243,Tom Cairney,48,MID,Fulham,Brentford,Fulham
