,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
93,90,75,Man Utd,0,False,2024-10-19T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1,485,31,32,90,Josh Dasilva,48,MID,Fulham,Brentford,Brentford
94,91,75,Man Utd,4,False,2024-10-19T14:00:00Z,2,1,8,90,0,0,0,2,0,0,0,0,0,9,0,23,63.2,0.0,0.0,6.3,1,0.00,0.00,0.00,1.33,45,-22779,1275900,33594,56373,91,Mark Flekken,45,GKP,Fulham,Brentford,Brentford
95,92,75,Man Utd,0,False,2024-10-19T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-123,3784,131,254,92,Rico Henry,43,DEF,Fulham,Brentford,Brentford
96,93,75,Man Utd,0,False,2024-10-19T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-41,1530,58,99,93,Aaron Hickey,44,DEF,Fulham,Brentford,Brentford
97,94,75,Man Utd,2,False,2024-10-19T14:00:00Z,2,1,8,74,0,0,0,2,0,0,0,0,0,0,0,17,4.0,15.6,0.0,2.0,1,0.00,0.16,0.16,1.14,49,-310,21870,1679,1989,94,Vitaly Janelt,49,MID,Fulham,Brentford,Brentford
98,95,75,Man Utd,0,False,2024-10-19T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-549,7085,36,585,95,Mathias Jensen,53,MID,Fulham,Brentford,Brentford
99,96,75,Man Utd,0,False,2024-10-19T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-727,23343,317,1044,96,Kim Ji-soo,39,DEF,Fulham,Brentford,Brentford
100,97,75,Man Utd,0,False,2024-10-19T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,736,8542,1309,573,97,Yunus Emre Konak,45,MID,Fulham,Brentford,Brentford
101,98,75,Man Utd,2,False,2024-10-19T14:00:00Z,2,1,8,65,0,0,0,2,0,0,0,0,0,0,0,5,1.0,2.2,4.0,0.7,1,0.06,0.01,0.07,0.97,50,222,8788,1403,1181,98,Keane Lewis-Potter,50,MID,Fulham,Brentford,Brentford
102,99,75,Man Utd,2,False,2024-10-19T14:00:00Z,2,1,8,90,0,0,0,2,0,0,0,0,0,0,0,15,24.4,33.7,4.0,6.2,1,0.03,0.05,0.08,1.33,75,396157,3066293,454941,58784,99,Bryan Mbeumo,77,MID,Fulham,Brentford,Brentford
103,100,75,Man Utd,0,False,2024-10-19T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-2498,52053,1038,3536,100,Ben Mee,43,DEF,Fulham,Brentford,Brentford
104,101,75,Man Utd,1,False,2024-10-19T14:00:00Z,2,1,8,90,0,0,0,2,0,0,0,1,0,0,0,16,19.4,5.3,9.0,3.4,1,0.02,0.04,0.06,1.33,48,4413,14275,5306,893,101,Christian Nørgaard,48,MID,Fulham,Brentford,Brentford
105,102,75,Man Utd,0,False,2024-10-19T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-95,1776,0,95,102,Frank Onyeka,49,MID,Fulham,Brentford,Brentford
106,103,75,Man Utd,0,False,2024-10-19T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-159,2398,0,159,103,Myles Peart-Harris,45,MID,Fulham,Brentford,Brentford
107,104,75,Man Utd,7,False,2024-10-19T14:00:00Z,2,1,8,90,1,0,0,2,0,0,0,0,0,0,0,26,69.0,15.3,33.0,11.7,1,0.42,0.13,0.55,1.33,45,2655,51115,6321,3666,104,Ethan Pinnock,45,DEF,Fulham,Brentford,Brentford
108,105,75,Man Utd,1,False,2024-10-19T14:00:00Z,2,1,8,3,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.3,0.0,0.1,0,0.00,0.04,0.04,0.06,44,-334,9192,153,487,105,Mads Roerslev Rasmussen,44,DEF,Fulham,Brentford,Brentford
109,106,75,Man Utd,2,False,2024-10-19T14:00:00Z,2,1,8,73,0,0,0,2,0,0,0,0,0,0,0,0,0.0,3.0,4.0,0.6,1,0.09,0.01,0.10,1.14,53,-2044,12126,403,2447,106,Kevin Schade,53,MID,Fulham,Brentford,Brentford
110,107,75,Man Utd,0,False,2024-10-19T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-7,1982,99,106,107,Igor Thiago Nascimento Rodrigues,59,FWD,Fulham,Brentford,Brentford
111,108,75,Man Utd,0,False,2024-10-19T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,73,-5308,146408,0,5308,108,Ivan Toney,73,FWD,Fulham,Brentford,Brentford
112,109,75,Man Utd,0,False,2024-10-19T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-4051,358703,6845,10896,109,Hákon Valdimarsson,40,GKP,Fulham,Brentford,Brentford
113,110,75,Man Utd,1,False,2024-10-19T14:00:00Z,2,1,8,24,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.7,2.0,0.4,0,0.00,0.01,0.01,0.36,59,-30132,190161,2484,32616,110,Yoane Wissa,59,FWD,Fulham,Brentford,Brentford
114,111,75,Man Utd,1,False,2024-10-19T14:00:00Z,2,1,8,15,0,0,0,0,0,0,0,0,0,0,0,3,4.2,1.0,0.0,0.5,0,0.00,0.01,0.01,0.19,44,27256,300789,48195,20939,111,Yehor Yarmoliuk,44,MID,Fulham,Brentford,Brentford
115,112,75,Man Utd,0,False,2024-10-19T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-62,1584,0,62,112,Mathias Jorgensen,45,DEF,Fulham,Brentford,Brentford
116,314,75,Man Utd,1,False,2024-10-19T14:00:00Z,2,1,8,16,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.1,9.0,0.7,0,0.16,0.00,0.16,0.19,48,19077,154821,32447,13370,314,Fábio Freitas Gouveia Carvalho,48,MID,Fulham,Brentford,Brentford
117,338,75,Man Utd,1,False,2024-10-19T14:00:00Z,2,1,8,86,0,0,0,2,0,0,0,0,0,0,0,6,17.0,1.3,4.0,2.2,1,0.00,0.00,0.00,1.27,40,21014,272387,33645,12631,338,Sepp van den Berg,40,DEF,Fulham,Brentford,Brentford
118,602,75,Man Utd,0,False,2024-10-19T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-118,5865,214,332,602,Ryan Trevitt,45,MID,Fulham,Brentford,Brentford
119,113,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-9554,50281,560,10114,113,Simon Adingra,54,MID,Liverpool,Brighton,Brighton
120,114,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-19,305,0,19,114,Benicio Baker-Boaitey,45,MID,Liverpool,Brighton,Brighton
121,115,76,Newcastle,3,False,2024-10-19T14:00:00Z,0,1,8,70,0,0,1,0,0,0,0,0,0,0,0,13,17.8,7.3,0.0,2.5,1,0.00,0.01,0.01,1.74,50,610,28773,6588,5978,115,Carlos Baleba,50,MID,Liverpool,Brighton,Brighton
122,116,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-61606,544060,0,61606,116,Valentín Barco,40,DEF,Liverpool,Brighton,Brighton
123,118,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-469,4625,0,469,118,Amario Cozier-Duberry,45,MID,Liverpool,Brighton,Brighton
124,119,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-85,1369,0,85,119,Mahmoud Dahoud,49,MID,Liverpool,Brighton,Brighton
125,120,76,Newcastle,6,False,2024-10-19T14:00:00Z,0,1,8,90,0,0,1,0,0,0,0,0,0,0,0,20,16.6,0.4,4.0,2.1,1,0.09,0.00,0.09,2.02,45,-28299,670761,11557,39856,120,Lewis Dunk,45,DEF,Liverpool,Brighton,Brighton
126,121,76,Newcastle,1,False,2024-10-19T14:00:00Z,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,6,6.0,15.3,11.0,3.2,0,0.01,0.01,0.02,0.07,54,-259,8198,552,811,121,Julio Enciso,54,MID,Liverpool,Brighton,Brighton
127,122,76,Newcastle,1,False,2024-10-19T14:00:00Z,0,1,8,18,0,0,0,0,0,0,0,0,0,0,0,4,6.8,0.1,2.0,0.9,0,0.00,0.00,0.00,0.27,50,2962,52426,7473,4511,122,Pervis Estupiñán,50,DEF,Liverpool,Brighton,Brighton
128,123,76,Newcastle,1,False,2024-10-19T14:00:00Z,0,1,8,59,0,0,0,0,0,0,0,0,0,0,0,3,8.2,0.5,0.0,0.9,1,0.00,0.00,0.00,1.08,55,296,33294,4486,4190,123,Evan Ferguson,55,FWD,Liverpool,Brighton,Brighton
129,124,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-262,4674,0,262,124,Billy Gilmour,50,MID,Liverpool,Brighton,Brighton
130,125,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-88,2842,0,88,125,Pascal Groß,65,MID,Liverpool,Brighton,Brighton
131,126,76,Newcastle,2,False,2024-10-19T14:00:00Z,0,1,8,90,0,0,1,0,0,0,0,1,0,0,0,12,17.4,3.4,5.0,2.6,1,0.01,0.03,0.04,2.02,50,295,17300,2232,1937,126,Jack Hinshelwood,50,MID,Liverpool,Brighton,Brighton
132,127,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-17,433,0,17,127,Ibrahim Osman,50,MID,Liverpool,Brighton,Brighton
133,128,76,Newcastle,6,False,2024-10-19T14:00:00Z,0,1,8,90,0,0,1,0,0,0,0,0,0,0,0,26,14.8,0.5,4.0,1.9,1,0.05,0.00,0.05,2.02,44,-197,9806,242,439,128,Igor Julio dos Santos de Paulo,44,DEF,Liverpool,Brighton,Brighton
134,129,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-358231,955786,1269,359500,129,João Pedro Junqueira de Jesus,54,FWD,Liverpool,Brighton,Brighton
135,130,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-3,70,0,3,130,Kacper Kozłowski,45,MID,Liverpool,Brighton,Brighton
136,131,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-469,18154,488,957,131,Tariq Lamptey,44,DEF,Liverpool,Brighton,Brighton
137,132,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-9,619,58,67,132,Solly March,65,MID,Liverpool,Brighton,Brighton
138,133,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-125,1856,0,125,133,Adrian Mazilu,45,MID,Liverpool,Brighton,Brighton
139,134,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-368,5624,38,406,134,James Milner,50,MID,Liverpool,Brighton,Brighton
140,135,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-6608,112896,6690,13298,135,Yankuba Minteh,53,MID,Liverpool,Brighton,Brighton
141,136,76,Newcastle,1,False,2024-10-19T14:00:00Z,0,1,8,30,0,0,0,0,0,0,0,0,0,0,0,5,5.2,3.7,21.0,3.0,0,0.21,0.01,0.22,0.93,66,-40996,706011,31177,72173,136,Mitoma Kaoru,65,MID,Liverpool,Brighton,Brighton
142,137,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,586,108727,11326,10740,137,Jakub Moder,44,MID,Liverpool,Brighton,Brighton
143,138,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2415,37545,0,2415,138,Mark O’Mahony,45,FWD,Liverpool,Brighton,Brighton
144,139,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-474,8802,0,474,139,Odeluga Offiah,40,DEF,Liverpool,Brighton,Brighton
145,140,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-169,6015,219,388,140,Cameron Peupion,45,MID,Liverpool,Brighton,Brighton
146,141,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-59,1319,0,59,141,Jeremy Sarmiento Morante,49,MID,Liverpool,Brighton,Brighton
147,142,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-11539,158686,872,12411,142,Jason Steele,43,GKP,Liverpool,Brighton,Brighton
148,143,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-19,561,0,19,143,Deniz Undav,55,FWD,Liverpool,Brighton,Brighton
149,144,76,Newcastle,1,False,2024-10-19T14:00:00Z,0,1,8,9,0,0,0,0,0,0,0,0,0,0,0,4,6.6,0.0,0.0,0.7,0,0.00,0.00,0.00,0.07,45,-11276,57529,842,12118,144,Jan Paul van Hecke,45,DEF,Liverpool,Brighton,Brighton
150,145,76,Newcastle,7,False,2024-10-19T14:00:00Z,0,1,8,90,0,0,1,0,0,0,0,0,0,0,1,30,15.2,13.7,2.0,3.1,1,0.00,0.16,0.16,2.02,45,-16374,339268,4777,21151,145,Joël Veltman,45,DEF,Liverpool,Brighton,Brighton
151,146,76,Newcastle,10,False,2024-10-19T14:00:00Z,0,1,8,90,0,0,1,0,0,0,0,0,0,6,2,38,52.6,0.0,0.0,5.3,1,0.00,0.00,0.00,2.02,45,-9164,191366,3725,12889,146,Bart Verbruggen,45,GKP,Liverpool,Brighton,Brighton
152,147,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1007,9084,66,1073,147,Adam Webster,44,DEF,Liverpool,Brighton,Brighton
153,148,76,Newcastle,9,False,2024-10-19T14:00:00Z,0,1,8,80,1,0,1,0,0,0,0,0,0,0,3,39,38.0,4.0,24.0,6.6,1,0.42,0.01,0.43,1.94,58,76029,2144544,194961,118932,148,Danny Welbeck,59,FWD,Liverpool,Brighton,Brighton
154,149,76,Newcastle,1,False,2024-10-19T14:00:00Z,0,1,8,19,0,0,0,0,0,0,0,0,0,0,0,2,7.4,0.0,17.0,2.4,0,0.14,0.00,0.14,0.27,49,-332,7370,110,442,149,Mats Wieffer,48,MID,Liverpool,Brighton,Brighton
155,595,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-5,2201,72,77,595,Brajan Gruda,54,MID,Liverpool,Brighton,Brighton
156,600,76,Newcastle,2,False,2024-10-19T14:00:00Z,0,1,8,81,0,0,1,0,0,0,0,1,0,0,0,9,12.0,33.8,0.0,4.6,1,0.00,0.05,0.05,1.94,50,-87,2798,128,215,600,Yasin Ayari,50,MID,Liverpool,Brighton,Brighton
157,601,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-14,334,0,14,601,Andrew Moran,50,MID,Liverpool,Brighton,Brighton
158,615,76,Newcastle,0,False,2024-10-19T14:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-196,6170,0,196,615,Carl Rushworth,40,GKP,Liverpool,Brighton,Brighton
159,618,84,Wolves,5,True,2024-10-26T14:00:00Z,2,2,9,79,0,1,1,0,0,0,0,1,0,0,0,15,20.0,28.9,24.0,7.3,1,0.19,0.23,0.42,0.83,55,78917,115777,82237,3320,618,Georginio Rutter,55,MID,Liverpool,Brighton,Brighton
160,150,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-21,378,0,21,150,Andrey Nascimento dos Santos,45,MID,Man Utd,Chelsea,Chelsea
161,151,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1093,18463,0,1093,151,Ângelo Gabriel Borges Damaceno,45,MID,Man Utd,Chelsea,Chelsea
162,153,74,Liverpool,1,False,2024-10-20T15:30:00Z,2,1,8,37,0,0,0,0,0,0,0,0,0,0,0,11,8.2,0.9,0.0,0.9,0,0.00,0.00,0.00,0.09,43,-231,11894,347,578,153,Benoît Badiashile,43,DEF,Man Utd,Chelsea,Chelsea
163,154,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-111,28247,699,810,154,Lucas Bergström,40,GKP,Man Utd,Chelsea,Chelsea
164,155,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-251,37851,528,779,155,Marcus Bettinelli,40,GKP,Man Utd,Chelsea,Chelsea
165,157,74,Liverpool,5,False,2024-10-20T15:30:00Z,2,1,8,90,0,1,0,2,0,0,0,0,0,0,0,27,23.6,30.1,4.0,5.8,1,0.00,0.32,0.32,1.94,49,-6031,103256,6778,12809,157,Moisés Caicedo Corozo,49,MID,Man Utd,Chelsea,Chelsea
166,158,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-531,13652,641,1172,158,Cesare Casadei,45,MID,Man Utd,Chelsea,Chelsea
167,160,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-1750,56682,1617,3367,160,Ben Chilwell,47,DEF,Man Utd,Chelsea,Chelsea
168,161,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-432,5084,60,492,161,Carney Chukwuemeka,48,MID,Man Utd,Chelsea,Chelsea
169,162,74,Liverpool,1,False,2024-10-20T15:30:00Z,2,1,8,90,0,0,0,2,0,0,0,0,0,0,0,4,7.4,1.3,0.0,0.9,1,0.00,0.01,0.01,1.94,46,-26329,345744,13970,40299,162,Levi Colwill,46,DEF,Man Utd,Chelsea,Chelsea
170,163,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-146249,474027,3017,149266,163,Marc Cucurella Saseta,50,DEF,Man Utd,Chelsea,Chelsea
171,164,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-392,7703,0,392,164,David Datro Fofana,54,FWD,Man Utd,Chelsea,Chelsea
172,165,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-278,15596,889,1167,165,Deivid Washington de Souza Eugênio,50,FWD,Man Utd,Chelsea,Chelsea
173,166,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,57,-660,13661,298,958,166,Kiernan Dewsbury-Hall,56,MID,Man Utd,Chelsea,Chelsea
174,167,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-2401,34532,771,3172,167,Axel Disasi,43,DEF,Man Utd,Chelsea,Chelsea
175,168,74,Liverpool,1,False,2024-10-20T15:30:00Z,2,1,8,37,0,0,0,0,0,0,0,0,0,0,0,4,5.6,11.4,2.0,1.9,0,0.00,0.01,0.01,0.09,49,-8450,137920,4901,13351,168,Enzo Fernández,49,MID,Man Utd,Chelsea,Chelsea
176,169,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-562,17022,0,562,169,Conor Gallagher,59,MID,Man Utd,Chelsea,Chelsea
177,170,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-251,4713,0,251,170,Alfie Gilchrist,40,DEF,Man Utd,Chelsea,Chelsea
178,171,74,Liverpool,1,False,2024-10-20T15:30:00Z,2,1,8,90,0,0,0,2,0,0,0,0,0,0,0,10,16.4,7.8,12.0,3.6,1,0.07,0.04,0.11,1.94,49,-3136,169521,8800,11936,171,Malo Gusto,49,DEF,Man Utd,Chelsea,Chelsea
179,172,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,52,0,0,0,2,0,0,0,0,0,0,0,3,5.8,2.4,0.0,0.8,1,0.00,0.01,0.01,1.84,49,1491,7759,1932,441,172,Reece James,49,DEF,Man Utd,Chelsea,Chelsea
180,173,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-26,3386,296,322,173,Omari Kellyman,44,MID,Man Utd,Chelsea,Chelsea
181,174,74,Liverpool,1,False,2024-10-20T15:30:00Z,2,1,8,52,0,0,0,2,0,0,0,0,0,0,0,6,9.4,2.8,0.0,1.2,1,0.00,0.01,0.01,1.84,45,-3387,78142,2463,5850,174,Roméo Lavia,45,MID,Man Utd,Chelsea,Chelsea
182,175,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-645,23073,0,645,175,Romelu Lukaku Bolingoli,63,FWD,Man Utd,Chelsea,Chelsea
183,176,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-12,301,0,12,176,Malang Sarr,45,DEF,Man Utd,Chelsea,Chelsea
184,177,74,Liverpool,2,False,2024-10-20T15:30:00Z,2,1,8,75,0,0,0,2,0,0,0,0,0,0,0,9,7.4,14.3,27.0,4.9,1,0.02,0.06,0.08,1.87,65,-60332,919864,67860,128192,177,Noni Madueke,65,MID,Man Utd,Chelsea,Chelsea
185,178,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-2683,65792,3316,5999,178,Marc Guiu Paz,48,FWD,Man Utd,Chelsea,Chelsea
186,179,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,62,-817,24638,665,1482,179,Mykhailo Mudryk,62,MID,Man Utd,Chelsea,Chelsea
187,180,74,Liverpool,6,False,2024-10-20T15:30:00Z,2,1,8,90,1,0,0,2,0,0,0,1,0,0,1,28,31.4,2.7,21.0,5.5,1,0.33,0.00,0.33,1.94,79,-187353,1775715,116073,303426,180,Nicolas Jackson,79,FWD,Man Utd,Chelsea,Chelsea
