,id,name,cost,position,home_team,away_team,kickoff_time,is_home,team_x
251,666,Caleb Kporha,40,DEF,Aston Villa,Crystal Palace,2024-11-23T15:00:00Z,False,Crystal Palace
252,676,Zach Marsh,45,FWD,Aston Villa,Crystal Palace,2024-11-23T15:00:00Z,False,Crystal Palace
253,156,Armando Broja,54,FWD,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
254,217,Abdoulaye Doucouré,51,MID,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
255,218,Norberto Bercique Gomes Betuncal,50,FWD,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
256,219,Jarrad Branthwaite,48,DEF,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
257,220,Dominic Calvert-Lewin,57,FWD,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
258,221,Séamus Coleman,43,DEF,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
259,222,Idrissa Gueye,49,MID,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
260,223,James Garner,50,MID,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
261,224,Jack Harrison,53,MID,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
262,225,Mason Holgate,40,DEF,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
263,226,Tim Iroegbunam,45,MID,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
264,227,João Neves Virgínia,40,GKP,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
265,228,Michael Keane,43,DEF,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
266,229,Neal Maupay,49,FWD,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
267,230,Dwight McNeil,57,MID,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
268,231,Vitalii Mykolenko,43,DEF,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
269,232,Iliman Ndiaye,54,FWD,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
270,234,Nathan Patterson,44,DEF,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
271,235,Jordan Pickford,49,GKP,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
272,236,James Tarkowski,48,DEF,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
273,237,Youssef Ramalho Chermiti,49,FWD,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
274,238,Ashley Young,45,DEF,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
275,577,Jesper Lindstrøm,51,MID,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
276,582,Jake O'Brien,46,DEF,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
277,603,Harrison Armstrong,45,MID,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
278,614,Jenson Metcalfe,45,MID,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
279,624,Asmir Begovic,40,GKP,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
280,627,Roman Dixon,40,DEF,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
281,651,Orel Mangala,50,MID,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
282,678,Callum Bates,45,MID,Everton,Brentford,2024-11-23T15:00:00Z,True,Everton
283,10,Reiss Nelson,50,MID,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
284,19,Emile Smith Rowe,57,MID,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
285,191,Joachim Andersen,43,DEF,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
286,239,Adama Traoré,50,MID,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
287,240,Andreas Hoelgebaum Pereira,52,MID,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
288,241,Calvin Bassey,45,DEF,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
289,242,Steven Benda,40,GKP,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
290,243,Tom Cairney,48,MID,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
291,244,Timothy Castagne,42,DEF,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
292,245,Issa Diop,44,DEF,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
293,246,Luke Harris,45,MID,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
294,247,Alex Iwobi,56,MID,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
295,248,Bernd Leno,50,GKP,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
296,249,Saša Lukić,48,MID,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
297,250,Kevin Mbabu,40,DEF,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
298,251,Rodrigo Muniz Carvalho,56,FWD,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
299,252,Raúl Jiménez,58,FWD,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
300,253,Tim Ream,45,DEF,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
301,254,Harrison Reed,48,MID,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
302,255,Antonee Robinson,47,DEF,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
303,256,Jay Stansfield,50,FWD,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
304,257,Kenny Tete,45,DEF,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
305,258,Carlos Vinícius Alves Morais,50,FWD,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
306,259,Harry Wilson,52,MID,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
307,579,Ryan Sessegnon,42,DEF,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
308,586,Jorge Cuenca Barreno,44,DEF,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
309,604,Josh King,45,MID,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
310,605,Martial Godo,45,MID,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
311,622,Sander Berge,50,MID,Fulham,Wolves,2024-11-23T15:00:00Z,True,Fulham
312,260,Ali Al-Hamadi,48,FWD,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
313,261,Elkan Baggott,40,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
314,262,Nathan Broadhead,49,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
315,263,Cameron Burgess,39,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
316,264,Wes Burns,49,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
317,265,Conor Chaplin,51,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
318,266,Harry Clarke,40,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
319,267,Leif Davis,45,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
320,268,Liam Delap,56,FWD,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
321,269,George Edmundson,40,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
322,270,Jacob Greaves,40,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
323,271,Marcus Myers-Harness,49,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
324,272,George Hirst,54,FWD,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
325,273,Cameron Humphreys,45,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
326,274,Omari Giraud-Hutchinson,52,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
327,275,Ben Johnson,40,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
328,276,Freddie Ladapo,45,FWD,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
329,277,Massimo Luongo,45,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
330,278,Sam Morsy,49,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
331,279,Corrie Ndaba,40,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
332,280,Cieran Slicker,40,GKP,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
333,281,Jack Taylor,48,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
334,282,Axel Tuanzebe,40,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
335,283,Christian Walton,44,GKP,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
336,284,Luke Woolfenden,40,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
337,359,Kalvin Phillips,49,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
338,568,Arijanet Muric,44,GKP,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
339,583,Conor Townsend,40,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
340,611,Sam Szmodics,58,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
341,619,Jens Cajuste,45,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
342,630,Dara O'Shea,40,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
343,631,Jack Clarke,55,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
344,632,Chiedozie Ogbene,49,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,True,Ipswich
345,117,Facundo Buonanotte,50,MID,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
346,192,Jordan Ayew,52,MID,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
347,198,Odsonne Edouard,52,FWD,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
348,285,Boubakary Soumaré,44,MID,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
349,286,Tom Cannon,45,FWD,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
350,287,Hamza Choudhury,44,MID,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
351,288,Conor Coady,40,DEF,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
352,289,Patson Daka,48,FWD,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
353,290,Bobby De Cordova-Reid,52,MID,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
354,291,Wout Faes,42,DEF,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
355,292,Michael Golding,44,MID,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
356,293,Mads Hermansen,45,GKP,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
357,294,Daniel Iversen,40,GKP,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
358,295,James Justin,46,DEF,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
359,296,Victor Kristiansen,45,DEF,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
360,297,Wanya Marçal-Madivádua,45,MID,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
361,298,Stephy Mavididi,53,MID,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
362,299,Kasey McAteer,48,MID,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
363,300,Wilfred Ndidi,50,MID,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
364,301,Caleb Okoli,40,DEF,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
365,302,Ricardo Barbosa Pereira,42,DEF,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
366,303,Harry Souttar,40,DEF,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
367,304,Jakub Stolarczyk,40,GKP,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
368,305,Luke Thomas,39,DEF,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
369,306,Jamie Vardy,57,FWD,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
370,307,Jannik Vestergaard,40,DEF,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
371,308,Danny Ward,40,GKP,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
372,309,Harry Winks,45,MID,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
373,501,Oliver Skipp,48,MID,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
374,570,Abdul Fatawu,53,MID,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
375,606,Will Alves,45,MID,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
376,616,Ben Nelson,40,DEF,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
377,635,Bilal El Khannouss,49,MID,Leicester,Chelsea,2024-11-23T12:30:00Z,True,Leicester
378,310,Alisson Ramses Becker,54,GKP,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
379,311,Trent Alexander-Arnold,70,DEF,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
380,312,Stefan Bajčetić Maquieira,45,MID,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
381,313,Conor Bradley,47,DEF,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
382,315,Bobby Clark,45,MID,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
383,316,Darwin Núñez Ribeiro,71,FWD,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
384,317,Diogo Teixeira da Silva,72,MID,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
385,318,Ben Doak,45,MID,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
386,319,Harvey Elliott,52,MID,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
387,320,Endo Wataru,47,MID,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
388,321,Cody Gakpo,71,FWD,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
389,322,Joe Gomez,48,DEF,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
390,323,Ryan Gravenberch,50,MID,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
391,324,Curtis Jones,53,MID,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
392,325,Caoimhin Kelleher,45,GKP,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
393,326,Ibrahima Konaté,54,DEF,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
394,327,Luis Díaz,77,MID,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
395,328,Mohamed Salah,129,MID,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
396,329,Alexis Mac Allister,62,MID,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
397,330,James McConnell,44,MID,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
398,331,Tyler Morton,44,MID,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
399,332,Nathaniel Phillips,40,DEF,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
400,333,Jarell Quansah,39,DEF,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
401,334,Rhys Williams,40,DEF,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
402,335,Andrew Robertson,59,DEF,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
403,336,Dominik Szoboszlai,63,MID,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
404,337,Konstantinos Tsimikas,46,DEF,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
405,339,Virgil van Dijk,63,DEF,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
406,636,Federico Chiesa,68,MID,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
407,660,Vítezslav Jaros,40,GKP,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
408,669,Harvey Davies,40,GKP,Southampton,Liverpool,2024-11-24T14:00:00Z,False,Liverpool
409,340,Manuel Akanji,55,DEF,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
410,341,Nathan Aké,53,DEF,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
411,342,Bernardo Veiga de Carvalho e Silva,64,MID,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
412,343,Oscar Bobb,47,MID,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
413,344,Scott Carson,40,GKP,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
414,345,Kevin De Bruyne,94,MID,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
415,346,Jérémy Doku,63,MID,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
416,347,Ederson Santana de Moraes,55,GKP,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
417,348,Phil Foden,92,MID,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
418,349,Jack Grealish,64,MID,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
419,350,Joško Gvardiol,63,DEF,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
420,351,Erling Haaland,152,FWD,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
421,352,Julián Álvarez,70,FWD,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
422,353,João Cavaco Cancelo,53,DEF,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
423,354,Mateo Kovačić,56,MID,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
424,355,Rico Lewis,49,DEF,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
425,356,Matheus Luiz Nunes,49,MID,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
426,357,James McAtee,47,MID,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
427,358,Stefan Ortega Moreno,53,GKP,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
428,360,Rodrigo 'Rodri' Hernandez,63,MID,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
429,361,Rúben Gato Alves Dias,54,DEF,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
430,362,John Stones,53,DEF,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
431,363,Kyle Walker,52,DEF,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
432,571,Sávio 'Savinho' Moreira de Oliveira,65,MID,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
433,607,Nico O'Reilly,50,MID,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
434,625,Ilkay Gündogan,65,MID,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
435,626,Issa Kaboré,45,DEF,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
436,671,Jacob Wright,45,MID,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
437,672,Jahmai Simpson-Pusey,40,DEF,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
438,675,Josh Wilson-Esbrand,40,DEF,Man City,Spurs,2024-11-23T17:30:00Z,True,Man City
439,364,Amad Diallo,49,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
440,365,Antony Matheus dos Santos,57,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
441,366,Bruno Borges Fernandes,84,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
442,367,Altay Bayindir,43,GKP,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
443,368,Carlos Henrique Casimiro,48,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
444,369,Diogo Dalot Teixeira,52,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
445,370,Christian Eriksen,54,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
446,371,Jonny Evans,44,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
447,372,Alejandro Garnacho,64,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
448,373,Hannibal Mejbri,45,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
449,374,Tom Heaton,40,GKP,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
450,375,Rasmus Højlund,69,FWD,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
451,376,Victor Lindelöf,43,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
452,377,Harry Maguire,49,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
453,378,Kobbie Mainoo,52,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
454,379,Tyrell Malacia,44,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
455,380,Lisandro Martínez,44,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
456,381,Scott McTominay,49,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
457,382,Mason Mount,63,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
458,383,André Onana,51,GKP,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
459,384,Facundo Pellistri Rebollo,50,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
460,385,Marcus Rashford,69,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
461,387,Luke Shaw,49,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
462,389,Joshua Zirkzee,66,FWD,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
463,572,Leny Yoro,43,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
464,593,Matthijs de Ligt,50,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
465,594,Noussair Mazraoui,46,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
466,613,Toby Collyer,45,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
467,648,Ethan Wheatley,45,FWD,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
468,652,Manuel Ugarte,49,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
469,667,Jack Fletcher,45,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
470,670,Harry Amass,40,DEF,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
471,673,Jayce Fitzgerald,45,MID,Ipswich,Man Utd,2024-11-24T16:30:00Z,False,Man Utd
472,390,Alex Murphy,40,DEF,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
473,391,Miguel Almirón Rejala,55,MID,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
474,392,Harvey Barnes,63,MID,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
475,393,Sven Botman,44,DEF,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
476,394,Bruno Guimarães Rodriguez Moura,62,MID,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
477,395,Dan Burn,44,DEF,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
478,396,Martin Dúbravka,43,GKP,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
479,398,Anthony Gordon,72,MID,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
480,399,Lewis Hall,44,DEF,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
481,400,Isaac Hayden,45,MID,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
482,401,Alexander Isak,85,FWD,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
483,402,Jacob Murphy,50,MID,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
484,403,Joelinton Cássio Apolinário de Lira,60,MID,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
485,404,Lloyd Kelly,43,DEF,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
486,405,Emil Krafth,44,DEF,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
487,406,Garang Kuol,45,MID,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
488,407,Jamaal Lascelles,45,DEF,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
489,408,Jamal Lewis,40,DEF,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
490,409,Tino Livramento,45,DEF,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
491,410,Sean Longstaff,47,MID,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
492,411,Lewis Miley,50,MID,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
493,412,Odysseas Vlachodimos,43,GKP,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
494,413,Nick Pope,50,GKP,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
495,414,John Ruddy,40,GKP,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
496,415,Fabian Schär,54,DEF,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
497,416,Matt Targett,40,DEF,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
498,417,Sandro Tonali,55,MID,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
499,418,Kieran Trippier,56,DEF,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
500,419,Joe White,45,MID,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
501,420,Joe Willock,48,MID,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
502,421,Callum Wilson,69,FWD,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
503,574,Miodrag Pivaš,40,DEF,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
504,590,William Osula,50,FWD,Newcastle,West Ham,2024-11-25T20:00:00Z,True,Newcastle
505,26,Álex Moreno Lopera,44,DEF,Arsenal,Nott'm Forest,2024-11-23T15:00:00Z,False,Nott'm Forest
506,422,Ola Aina,47,DEF,Arsenal,Nott'm Forest,2024-11-23T15:00:00Z,False,Nott'm Forest
507,423,Elliot Anderson,50,MID,Arsenal,Nott'm Forest,2024-11-23T15:00:00Z,False,Nott'm Forest
508,424,Taiwo Awoniyi,56,FWD,Arsenal,Nott'm Forest,2024-11-23T15:00:00Z,False,Nott'm Forest
509,425,Willy Boly,43,DEF,Arsenal,Nott'm Forest,2024-11-23T15:00:00Z,False,Nott'm Forest
510,426,Josh Bowler,45,MID,Arsenal,Nott'm Forest,2024-11-23T15:00:00Z,False,Nott'm Forest
511,427,Carlos Miguel dos Santos Pereira,43,GKP,Arsenal,Nott'm Forest,2024-11-23T15:00:00Z,False,Nott'm Forest
512,428,Eric da Silva Moreira,45,MID,Arsenal,Nott'm Forest,2024-11-23T15:00:00Z,False,Nott'm Forest
513,429,Danilo dos Santos de Oliveira,47,MID,Arsenal,Nott'm Forest,2024-11-23T15:00:00Z,False,Nott'm Forest
514,430,Emmanuel Dennis,49,FWD,Arsenal,Nott'm Forest,2024-11-23T15:00:00Z,False,Nott'm Forest
515,431,Nicolás Domínguez,48,MID,Arsenal,Nott'm Forest,2024-11-23T15:00:00Z,False,Nott'm Forest
