,id,name,cost,position,home_team,away_team,kickoff_time,is_home,team_x
0,1,Fábio Ferreira Vieira,54,MID,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
1,2,Gabriel Fernando de Jesus,68,FWD,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
2,3,Gabriel dos Santos Magalhães,63,DEF,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
3,4,Kai Havertz,82,FWD,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
4,5,Karl Hein,40,GKP,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
5,6,Jurriën Timber,55,DEF,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
6,7,Jorge Luiz Frello Filho,48,MID,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
7,8,Jakub Kiwior,48,DEF,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
8,9,Gabriel Martinelli Silva,70,MID,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
9,12,Ethan Nwaneri,45,MID,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
10,13,Martin Ødegaard,82,MID,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
11,15,David Raya Martin,56,GKP,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
12,16,Declan Rice,63,MID,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
13,17,Bukayo Saka,100,MID,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
14,18,William Saliba,60,DEF,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
15,20,Thomas Partey,50,MID,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
16,21,Kieran Tierney,43,DEF,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
17,22,Tomiyasu Takehiro,48,DEF,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
18,23,Leandro Trossard,69,MID,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
19,24,Benjamin White,63,DEF,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
20,25,Oleksandr Zinchenko,48,DEF,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
21,73,Norberto Murara Neto,43,GKP,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
22,186,Raheem Sterling,67,MID,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
23,578,Riccardo Calafiori,58,DEF,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
24,597,Myles Lewis-Skelly,45,MID,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
25,633,Mikel Merino,60,MID,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
26,638,Salah-Eddine Oulad M'hand,45,MID,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
27,639,Tommy Setford,45,GKP,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
28,657,Maldini Kacurri,40,DEF,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
29,658,Ayden Heaven,40,DEF,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
30,659,Ismeal Kabia,45,MID,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
31,662,Josh Nichols,40,DEF,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
32,665,Nathan Butler-Oyedeji,45,FWD,Newcastle,Arsenal,2024-11-02T12:30:00Z,False,Arsenal
33,28,Leon Bailey,63,MID,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
34,29,Ross Barkley,52,MID,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
35,30,Enzo Barrenechea,49,MID,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
36,31,Emiliano Buendía Stati,53,MID,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
37,32,Matty Cash,44,DEF,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
38,33,Leander Dendoncker,45,MID,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
39,34,Moussa Diaby,65,MID,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
40,35,Diego Carlos Santos Silva,45,DEF,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
41,36,Lucas Digne,47,DEF,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
42,37,Lewis Dobbin,50,MID,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
43,38,Jhon Durán,62,FWD,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
44,39,Joe Gauci,40,GKP,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
45,40,Kortney Hause,40,DEF,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
46,41,Samuel Iling-Junior,54,MID,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
47,42,Boubacar Kamara,50,MID,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
48,43,Kaine Kesler-Hayden,40,DEF,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
49,44,Ezri Konsa Ngoyo,45,DEF,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
50,45,Ian Maatsen,48,DEF,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
51,46,Filip Marschall,40,GKP,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
52,47,Emiliano Martínez Romero,50,GKP,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
53,48,John McGinn,52,MID,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
54,49,Tyrone Mings,44,DEF,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
55,50,Kosta Nedeljković,40,DEF,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
56,51,Robin Olsen,45,GKP,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
57,52,Pau Torres,45,DEF,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
58,53,Jacob Ramsey,54,MID,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
59,54,Morgan Rogers,54,MID,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
60,55,Viljami Sinisalo,40,GKP,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
61,56,Lino da Cruz Sousa,40,DEF,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
62,57,Youri Tielemans,55,MID,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
63,58,Ollie Watkins,91,FWD,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
64,233,Amadou Onana,50,MID,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
65,569,Jaden Philogene,53,MID,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
66,598,Lamare Bogarde,40,DEF,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
67,640,Sil Swinkels,40,DEF,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
68,641,Oliwier Zych,40,GKP,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
69,656,Kadan Young,45,MID,Spurs,Aston Villa,2024-11-03T14:00:00Z,False,Aston Villa
70,59,Max Aarons,43,DEF,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
71,60,Tyler Adams,49,MID,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
72,61,Jaidon Anthony,45,MID,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
73,62,David Brooks,49,MID,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
74,63,Ryan Christie,49,MID,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
75,64,Lewis Cook,50,MID,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
76,65,Enes Ünal,54,FWD,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
77,66,Romain Faivre,50,MID,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
78,67,Hamed Traorè,45,MID,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
79,68,James Hill,40,DEF,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
80,69,Daniel Jebbison,45,FWD,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
81,70,Milos Kerkez,44,DEF,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
82,71,Justin Kluivert,53,MID,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
83,72,Chris Mepham,44,DEF,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
84,74,Dango Ouattara,50,MID,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
85,75,Alex Paulsen,40,GKP,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
86,76,Philip Billing,48,MID,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
87,77,Alex Scott,48,MID,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
88,78,Antoine Semenyo,56,MID,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
89,79,Marcos Senesi,48,DEF,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
90,80,Luis Sinisterra,50,MID,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
91,81,Adam Smith,45,DEF,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
92,83,Marcus Tavernier,55,MID,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
93,84,Mark Travers,44,GKP,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
94,85,Illia Zabarnyi,44,DEF,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
95,152,Kepa Arrizabalaga,45,GKP,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
96,580,Dean Huijsen,43,DEF,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
97,592,Julián Araujo Zúñiga,44,DEF,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
98,599,Will Dennis,40,GKP,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
99,617,Francisco Evanilson de Lima Barbosa,59,FWD,Bournemouth,Man City,2024-11-02T15:00:00Z,True,Bournemouth
100,86,Kristoffer Ajer,45,DEF,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
101,87,Ethan Brierley,45,MID,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
102,88,Nathan Collins,45,DEF,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
103,89,Mikkel Damsgaard,50,MID,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
104,90,Josh Dasilva,48,MID,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
105,91,Mark Flekken,45,GKP,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
106,92,Rico Henry,43,DEF,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
107,93,Aaron Hickey,44,DEF,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
108,94,Vitaly Janelt,49,MID,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
109,95,Mathias Jensen,53,MID,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
110,96,Kim Ji-soo,39,DEF,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
111,97,Yunus Emre Konak,45,MID,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
112,98,Keane Lewis-Potter,50,MID,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
113,99,Bryan Mbeumo,77,MID,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
114,100,Ben Mee,43,DEF,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
115,101,Christian Nørgaard,48,MID,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
116,102,Frank Onyeka,49,MID,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
117,103,Myles Peart-Harris,45,MID,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
118,104,Ethan Pinnock,45,DEF,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
119,105,Mads Roerslev Rasmussen,44,DEF,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
120,106,Kevin Schade,53,MID,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
121,107,Igor Thiago Nascimento Rodrigues,59,FWD,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
122,108,Ivan Toney,73,FWD,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
123,109,Hákon Valdimarsson,40,GKP,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
124,110,Yoane Wissa,59,FWD,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
125,111,Yehor Yarmoliuk,44,MID,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
126,112,Mathias Jorgensen,45,DEF,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
127,314,Fábio Freitas Gouveia Carvalho,48,MID,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
128,338,Sepp van den Berg,40,DEF,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
129,602,Ryan Trevitt,45,MID,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
130,634,Gustavo Nunes Fernandes Gomes,49,MID,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
131,649,Jayden Meghoma,40,DEF,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
132,661,Tony Yogane,45,MID,Fulham,Brentford,2024-11-04T20:00:00Z,False,Brentford
133,113,Simon Adingra,54,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
134,114,Benicio Baker-Boaitey,45,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
135,115,Carlos Baleba,50,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
136,116,Valentín Barco,40,DEF,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
137,118,Amario Cozier-Duberry,45,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
138,119,Mahmoud Dahoud,49,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
139,120,Lewis Dunk,45,DEF,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
140,121,Julio Enciso,54,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
141,122,Pervis Estupiñán,50,DEF,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
142,123,Evan Ferguson,55,FWD,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
143,124,Billy Gilmour,50,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
144,125,Pascal Groß,65,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
145,126,Jack Hinshelwood,50,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
146,127,Ibrahim Osman,50,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
147,128,Igor Julio dos Santos de Paulo,44,DEF,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
148,129,João Pedro Junqueira de Jesus,54,FWD,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
149,130,Kacper Kozłowski,45,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
150,131,Tariq Lamptey,44,DEF,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
151,132,Solly March,65,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
152,133,Adrian Mazilu,45,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
153,134,James Milner,50,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
154,135,Yankuba Minteh,53,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
155,136,Mitoma Kaoru,65,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
156,137,Jakub Moder,44,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
157,138,Mark O’Mahony,45,FWD,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
158,139,Odeluga Offiah,40,DEF,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
159,140,Cameron Peupion,45,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
160,141,Jeremy Sarmiento Morante,49,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
161,142,Jason Steele,43,GKP,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
162,143,Deniz Undav,55,FWD,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
163,144,Jan Paul van Hecke,45,DEF,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
164,145,Joël Veltman,45,DEF,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
165,146,Bart Verbruggen,45,GKP,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
166,147,Adam Webster,44,DEF,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
167,148,Danny Welbeck,59,FWD,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
168,149,Mats Wieffer,48,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
169,595,Brajan Gruda,54,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
170,600,Yasin Ayari,50,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
171,601,Andrew Moran,50,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
172,615,Carl Rushworth,40,GKP,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
173,618,Georginio Rutter,55,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
174,628,Ferdi Kadioglu,45,DEF,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
175,629,Matt O'Riley,55,MID,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
176,663,Imari Samuels,40,DEF,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
177,668,Killian Cahill,40,GKP,Liverpool,Brighton,2024-11-02T15:00:00Z,False,Brighton
178,150,Andrey Nascimento dos Santos,45,MID,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
179,151,Ângelo Gabriel Borges Damaceno,45,MID,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
180,153,Benoît Badiashile,43,DEF,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
181,154,Lucas Bergström,40,GKP,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
182,155,Marcus Bettinelli,40,GKP,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
183,157,Moisés Caicedo Corozo,49,MID,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
184,158,Cesare Casadei,45,MID,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
185,160,Ben Chilwell,47,DEF,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
186,161,Carney Chukwuemeka,48,MID,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
187,162,Levi Colwill,46,DEF,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
188,163,Marc Cucurella Saseta,50,DEF,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
189,164,David Datro Fofana,54,FWD,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
190,165,Deivid Washington de Souza Eugênio,50,FWD,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
191,166,Kiernan Dewsbury-Hall,56,MID,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
192,167,Axel Disasi,43,DEF,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
193,168,Enzo Fernández,49,MID,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
194,169,Conor Gallagher,59,MID,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
195,170,Alfie Gilchrist,40,DEF,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
196,171,Malo Gusto,49,DEF,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
197,172,Reece James,49,DEF,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
198,173,Omari Kellyman,44,MID,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
199,174,Roméo Lavia,45,MID,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
200,175,Romelu Lukaku Bolingoli,63,FWD,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
201,176,Malang Sarr,45,DEF,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
202,177,Noni Madueke,65,MID,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
203,178,Marc Guiu Paz,48,FWD,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
204,179,Mykhailo Mudryk,62,MID,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
205,180,Nicolas Jackson,79,FWD,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
206,181,Christopher Nkunku,60,MID,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
207,182,Cole Palmer,109,MID,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
208,183,Đorđe Petrović,44,GKP,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
209,184,Renato Palma Veiga,45,MID,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
210,185,Robert Sánchez,47,GKP,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
211,187,Tosin Adarabioyo,44,DEF,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
212,189,Wesley Fofana,45,DEF,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
213,386,Jadon Sancho,64,MID,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
214,560,Pedro Lomba Neto,62,MID,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
215,575,Caleb Wiley,40,DEF,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
216,581,Filip Jørgensen,43,GKP,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
217,621,João Félix Sequeira,61,MID,Man Utd,Chelsea,2024-11-03T16:30:00Z,False,Chelsea
218,11,Eddie Nketiah,59,FWD,Wolves,Crystal Palace,2024-11-02T17:30:00Z,False,Crystal Palace
219,159,Trevoh Chalobah,44,DEF,Wolves,Crystal Palace,2024-11-02T17:30:00Z,False,Crystal Palace
220,190,Naouirou Ahamada,45,MID,Wolves,Crystal Palace,2024-11-02T17:30:00Z,False,Crystal Palace
221,193,Cheick Doucouré,49,MID,Wolves,Crystal Palace,2024-11-02T17:30:00Z,False,Crystal Palace
222,194,Chris Richards,44,DEF,Wolves,Crystal Palace,2024-11-02T17:30:00Z,False,Crystal Palace
223,195,Chadi Riad Dnanou,43,DEF,Wolves,Crystal Palace,2024-11-02T17:30:00Z,False,Crystal Palace
224,196,Nathaniel Clyne,44,DEF,Wolves,Crystal Palace,2024-11-02T17:30:00Z,False,Crystal Palace
225,197,Malcolm Ebiowei,45,MID,Wolves,Crystal Palace,2024-11-02T17:30:00Z,False,Crystal Palace
226,199,Eberechi Eze,67,MID,Wolves,Crystal Palace,2024-11-02T17:30:00Z,False,Crystal Palace
227,200,Marc Guéhi,44,DEF,Wolves,Crystal Palace,2024-11-02T17:30:00Z,False,Crystal Palace
